Country,1977-1982,1983-1988,1989-1994,1995-2000,2001-2006,2007-2012,2013-2018,2019-2023
Guinea,,,496368.8,530442.17,129862.33,17185.33,6778.17,4224.8
Cyprus,700.0,60.0,64.0,66.33,457.5,2677.0,7555.17,22181.8
Lesotho,5968.33,9096.67,819.0,,39.0,35.5,43.33,256.0
Brazil,24900.0,5318.67,4985.83,2326.5,3250.0,7051.0,8767.33,91435.8
"Congo, The Democratic Republic of the",596538.33,314289.17,654607.5,544210.17,256843.33,150424.67,355719.17,516412.0
South Sudan,,,,,,153802.0,263092.0,327205.0
Comoros,,,,11.0,12.0,,,16.33
Kazakhstan,,,5014.0,15073.5,13915.17,3090.5,621.0,8860.6
Thailand,168583.33,123949.83,95265.67,121185.67,118947.17,102369.17,114706.33,95206.2
Equatorial Guinea,,,,,,,,
Jamaica,,,48.25,29.0,,20.25,15.5,29.67
Panama,1543.33,1510.33,1109.67,1025.0,1603.33,17071.5,12410.0,2588.0
Senegal,4875.0,5288.83,66830.17,48690.83,20704.33,21881.33,14411.83,13393.0
Namibia,,,509.0,7511.67,16309.83,5930.5,2024.67,4067.0
Egypt,3813.33,7573.33,4235.33,6263.67,73956.5,98306.33,228592.5,269408.4
Tunisia,,,76.2,376.83,86.83,978.83,785.67,2958.2
Switzerland,32567.33,31539.67,51189.83,78722.17,51141.67,47987.33,78013.17,143954.0
Latvia,,,,5.0,11.33,59.17,361.17,17364.6
Mauritius,,,,43.0,14.0,,10.5,13.75
Bhutan,,,,,,,,
Benin,,2086.0,38117.5,7259.67,10118.83,6841.83,692.83,1794.8
Bosnia and Herzegovina,,,,45948.75,21061.5,7099.67,6052.17,2267.0
