Country,2005-2007,2008-2010,2011-2013,2014-2016,2017-2018,2019-2020,2021-2022
Cabo Verde,,10000.0,,5000.0,15000.0,30000.0,0.0
Afghanistan,896666.66,5003333.45,7310000.02,786666.65,615000.01,745000.0,669999.99
Pakistan,166666.66,220000.0,96666.67,43333.33,80000.0,965000.0,1225000.02
"Tanzania, United Republic of",310000.0,363333.33,386666.67,7856666.54,16249999.76,11329999.92,3419999.96
Algeria,-20000.0,43333.33,20000.0,0.0,30000.0,130000.0,510000.01
"Korea, Democratic People's Republic of",45000.0,53333.33,923333.36,33333.33,20000.0,50000.0,25000.0
"Moldova, Republic of",1190000.0,1503333.29,1963333.33,2593333.4,2264999.99,2315000.0,14359999.66
Bosnia and Herzegovina,83333.33,10000.0,8783333.26,-1223333.36,-1264999.99,-1149999.98,-135000.0
Paraguay,,,,15000.0,,,
Sierra Leone,30000.0,23333.33,,,,,70000.0
Kiribati,,,,0.0,,,
Ethiopia,73333.33,273333.33,273333.33,31020000.46,4419999.94,605000.0,-975000.02
South Sudan,,,514999.99,10000.0,550000.01,0.0,175000.0
Uzbekistan,5026666.64,-426666.67,-876666.68,-683333.34,-239999.99,334999.99,1050000.0
China,24353333.08,31649999.62,19476666.49,-15633332.89,-16694999.69,-11059999.94,-10900000.1
Kenya,163333.33,350000.0,416666.68,3523333.39,4925000.01,4005000.0,2845000.03
Eritrea,10000.0,10000.0,30000.0,,,30000.0,25000.0
Lesotho,,,,,,0.0,0.0
Burkina Faso,40000.0,35000.0,110000.0,15000.0,,,
Türkiye,33333.33,66666.67,170000.0,6086666.39,22279999.73,13254999.64,9039999.96
Saint Lucia,,,,,,,170000.0
Somalia,16666.67,10000.0,290000.01,120000.0,70000.0,75000.0,940000.01
Côte d'Ivoire,,,,,50000.0,10000.0,15000.0
Nigeria,126666.67,140000.0,76666.67,43333.33,440000.0,2380000.0,3840000.03
Timor-Leste,,,10000.0,10000.0,20000.0,10000.0,
Nepal,23333.33,53333.33,40000.0,56666.67,205000.0,175000.0,140000.0
Guinea-Bissau,10000.0,10000.0,,,0.0,,0.0
