Country,1970-1976,1977-1983,1984-1990,1991-1997,1998-2004,2005-2010,2011-2016,2017-2022
Georgia,,,,113492750.0,444869000.0,946238333.33,1252394000.0,944467666.67
Vanuatu,,0.0,1560666.36,11868569.26,13449000.0,12738666.67,10243166.67,75752500.0
Eswatini,3115428.57,7107285.71,7250428.57,6109000.0,4440857.14,2814166.67,1565166.67,670500.0
Djibouti,,261737.5,17533219.79,41528671.39,74501571.43,144250500.0,140905833.33,182186000.0
Cabo Verde,,209390.0,6660362.6,28308177.27,125506428.57,263635666.67,311595166.67,403016166.67
Azerbaijan,,,,70002666.67,288604428.57,657256500.0,632380000.0,342978000.0
Tunisia,37854714.29,67344714.29,63056857.14,51553285.71,36805714.29,23061166.67,10775000.0,1913833.33
Chad,6240000.0,33595714.29,86148882.13,339843760.49,616352857.14,903851666.67,599862666.67,175056000.0
Senegal,26517000.0,116643549.23,454495083.44,1014614958.9,1540967000.0,992970500.0,1457558833.33,2791153666.67
Haiti,3940428.57,71839158.06,245177861.96,377967769.87,495228714.29,346841198.5,,
Togo,4665857.14,46537568.06,258978785.6,509186136.69,637842000.0,638584500.0,20889000.0,199130666.67
Burundi,2760000.0,41245186.6,244688803.29,531784576.94,651083857.14,584393000.0,162145000.0,136820833.33
Thailand,4094500.0,44474428.57,107265000.0,103076571.43,86048714.29,64176666.67,0.0,
Uganda,31090428.57,65114471.91,508533173.71,1541928058.91,2479079428.57,1413871833.33,2293896500.0,3816904621.02
Ethiopia,52143428.57,243623844.93,585928501.43,1280270110.1,2389231000.0,1451092833.33,3904150000.0,9684100000.0
Albania,,,,81461666.67,423414428.57,783962333.33,812142333.33,576756833.33
Mali,25189142.86,119566233.4,335917507.91,760370345.81,1125375714.29,707526166.67,1196796500.0,1922437333.33
Gambia,2453714.29,16044197.11,63631638.79,144129675.29,192564428.57,153072500.0,59804833.33,120599666.67
Montenegro,,,,,,65700400.0,75202500.0,32458500.0
Madagascar,32504571.43,135156174.97,512239646.77,1026959163.96,1622856714.29,1188504333.33,1331052833.33,1809503666.67
Botswana,9196714.29,15419571.43,14389000.0,11951857.14,8650571.43,5547666.67,2748000.0,678833.33
Niger,12819428.57,64856351.16,274766802.23,551865446.7,834052571.43,382161166.67,554366500.0,1540897500.0
"Bolivia, Plurinational State of",34162857.14,71822714.29,199155887.9,663560061.03,1289353285.71,519630833.33,523241000.0,752739166.67
Armenia,,,,127700750.0,489317285.71,983141000.0,1189335000.0,985609000.0
Iraq,,,,,,,330937000.0,289617000.0
Comoros,,4868648.87,28181606.19,54207808.83,89214428.57,118453500.0,43110166.67,18311666.67
Maldives,,1678200.0,6353276.81,29318217.91,50555428.57,78814833.33,98911666.67,94932333.33
