Country,1971-1975,1976-1980,1981-1985,1986-1989,1990-1993,1994-1997,1998-2001,2002-2005,2006-2009
Albania,2799.2,3307.6,2793.0,2923.25,1772.0,1235.25,1005.98,1081.08,1163.5
Ghana,2604.2,3093.6,3393.8,4024.5,4709.5,5333.25,5733.0,6174.0,6743.5
Dominican Republic,1233.4,1344.4,1663.4,1245.0,1216.25,1452.75,1447.25,1635.5,1891.0
Honduras,1062.4,1215.6,1392.6,1567.25,1698.75,1733.25,1597.25,1651.75,2092.0
Belgium,6809.0,8344.8,10852.4,13892.5,12725.0,12327.5,13517.5,13715.0,14500.0
Ecuador,7660.6,11366.0,13712.0,15032.5,17950.0,21870.0,22130.0,26160.0,28667.5
Bangladesh,5231.2,6225.8,7675.6,9446.0,11235.0,12822.5,14870.0,18015.0,22897.5
Ireland,1376.4,1445.2,3040.6,3069.5,3321.75,3513.25,2213.25,1717.75,1511.75
Ethiopia,8566.8,9786.4,11244.0,12862.5,14570.0,15685.0,17380.0,19140.0,27267.5
Australia,65346.0,82210.0,109942.0,141700.0,167875.0,187800.0,229350.0,269125.0,297950.0
Luxembourg,5.52,21.59,29.78,32.89,37.27,42.44,55.5,67.29,98.47
Libya,104788.0,104150.0,59784.0,57972.5,76732.5,75647.5,73082.5,81022.5,96355.0
Lebanon,166.94,177.58,159.68,154.15,157.93,188.75,168.68,226.6,182.98
Côte d'Ivoire,1765.6,2141.4,3433.0,3615.5,3638.5,4724.5,5855.75,8371.5,11687.5
Poland,107370.0,127220.0,123220.0,129475.0,99690.0,98937.5,82845.0,79382.5,72255.0
Togo,640.92,719.24,820.64,960.08,1140.75,1385.25,1710.75,1923.25,2116.75
Brunei Darussalam,11405.8,19386.0,16676.0,15400.0,16672.5,17770.0,18767.5,20820.0,20785.0
Indonesia,87932.0,118360.0,124740.0,140625.0,183625.0,219425.0,238150.0,261925.0,326900.0
Canada,182060.0,196120.0,216100.0,259800.0,292250.0,352700.0,369875.0,392325.0,405775.0
Sudan,5918.2,6719.6,7691.6,8421.5,8964.75,10620.0,17052.5,25955.0,33340.0
Kuwait,148600.0,113600.0,59484.0,79150.0,56707.5,114875.0,112900.0,125075.0,145350.0
Tunisia,4807.0,5733.6,6517.0,6167.0,6106.5,5765.0,6695.75,6661.0,7474.0
China,436680.0,581220.0,676020.0,806075.0,908475.0,1062350.0,1076250.0,1401000.0,1906750.0
Jordan,0.93,0.79,1.07,28.7,170.0,278.83,286.75,274.88,284.0
Panama,354.04,471.98,574.76,606.78,625.28,665.1,701.72,728.58,702.53
El Salvador,1366.4,1985.0,2145.8,1686.75,1723.0,1804.25,2064.25,2399.25,2951.25
Iraq,95858.0,137560.0,55988.0,120462.5,43205.0,39937.5,127525.0,99485.0,111050.0
Japan,31694.0,36762.0,55568.0,70190.0,80572.5,99235.0,106050.0,94150.0,93620.0
