Country,1971-1975,1976-1980,1981-1985,1986-1990,1991-1995,1996-2000,2001-2005,2006-2010,2011-2014
Nicaragua,55.08,53.91,54.52,49.9,44.45,43.66,37.65,34.02,31.13
Algeria,0.14,0.09,0.05,0.05,0.13,0.2,0.21,0.15,0.03
Czechia,0.0,0.0,0.0,0.42,3.09,3.08,3.53,4.52,6.06
Botswana,,,49.14,42.74,35.27,32.03,27.32,23.74,22.08
Nigeria,91.39,83.5,78.59,79.3,77.11,78.39,74.62,75.96,74.49
Argentina,6.15,5.06,4.88,3.63,3.46,4.33,3.68,2.56,3.08
Canada,4.76,3.77,4.19,4.38,4.8,4.75,4.74,4.4,4.25
Bosnia and Herzegovina,,,,2.33,6.49,5.95,4.0,3.1,6.44
Georgia,,,,3.69,9.99,23.83,21.96,12.1,10.02
Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nld_curacao,0.0,0.0,0.0,0.0,,,,,
Cameroon,86.88,82.84,77.24,75.5,75.3,76.0,78.26,64.49,63.66
Zimbabwe,55.31,56.59,57.8,52.3,50.53,53.74,60.83,67.2,63.92
Malaysia,22.81,16.3,11.82,8.95,4.17,3.07,2.34,1.69,1.32
Cuba,33.59,30.51,30.22,31.57,33.63,27.26,21.39,10.83,10.45
Singapore,0.17,0.17,0.08,0.71,0.0,0.0,0.0,0.0,0.02
