Country,1991-1993,1994-1996,1997-1999,2000-2002,2003-2005,2006-2008,2009-2011,2012-2014,2015-2017,2018-2019
Gabon,15.98,16.64,17.24,17.33,17.19,16.21,14.95,14.43,14.48,14.73
Gambia,40.28,40.83,40.93,41.03,41.1,41.59,41.92,42.09,41.54,41.04
Dominican Republic,61.08,59.16,56.64,52.83,48.77,51.24,46.0,46.45,50.72,52.09
Belarus,44.08,34.21,35.88,37.62,39.17,41.86,44.27,44.52,43.59,41.09
Myanmar,89.0,87.16,85.51,82.37,78.69,74.84,71.28,68.74,62.21,53.24
Tunisia,36.82,35.16,32.73,31.25,30.01,29.21,27.47,28.85,25.73,25.34
Syrian Arab Republic,63.26,62.39,61.03,53.54,50.79,46.39,42.74,41.4,41.28,41.92
Albania,49.59,46.94,45.67,42.15,36.44,30.85,31.48,26.15,25.59,30.67
Afghanistan,53.17,52.51,52.63,53.03,53.37,53.57,52.72,51.64,50.03,49.42
Niger,77.18,76.47,76.75,77.27,76.91,80.17,82.83,75.41,71.92,71.59
"Virgin Islands, U.S.",44.81,45.11,43.09,41.53,42.53,40.31,39.63,44.25,45.5,45.31
Central African Republic,53.22,52.59,52.33,52.19,52.58,53.67,54.22,55.64,55.57,54.0
"Venezuela, Bolivarian Republic of",52.68,51.51,49.42,46.67,46.44,50.12,47.34,44.99,43.92,40.94
Italy,36.36,31.19,30.3,30.28,31.06,29.85,24.43,19.45,19.31,21.16
Suriname,24.93,30.27,31.02,29.71,30.0,29.33,29.25,28.19,30.55,30.74
Papua New Guinea,54.23,52.02,53.47,52.78,47.18,41.4,35.89,34.13,32.61,32.77
Türkiye,57.73,55.56,53.42,47.31,42.54,43.81,42.95,45.02,46.22,45.85
Austria,63.2,60.54,57.73,56.2,54.16,56.91,56.8,55.94,53.04,53.99
France,34.06,29.19,29.16,32.93,33.52,34.65,33.08,30.74,30.91,32.61
China,72.68,70.38,66.85,61.28,55.12,53.28,51.84,48.39,44.69,43.0
Eswatini,23.64,21.47,19.33,16.62,15.16,13.89,13.39,14.43,15.19,14.74
