Country,1977-1981,1982-1986,1987-1991,1992-1995,1996-1999,2000-2003,2004-2007,2008-2011,2012-2015,2016-2019,2020-2023
Brunei Darussalam,,,,,,448403655.25,679558122.1,686482854.36,540356358.33,547968116.52,259004244.58
Estonia,,,,499487566.5,1425012116.47,1902494973.47,3763410565.52,5129467467.52,6376573461.06,7183591262.8,10087195040.24
Switzerland,5877298430.04,8841552617.76,16435095625.01,21495150479.79,25282122658.84,47261747134.05,72602054511.62,101771826624.87,122277412474.19,130694642051.35,143330447769.77
Uganda,3150000.0,17233333.33,20800000.0,74055000.0,168300000.0,219589017.26,448742606.27,1048161635.92,1908340562.76,1763535243.39,1386838880.17
Bhutan,,,,,,,46912057.48,62642207.23,116218950.7,162936134.04,74394862.04
Togo,45673937.04,69548341.32,93409396.98,65788317.92,74548358.47,60852932.84,156131985.85,318587815.1,431396216.16,549511667.41,479011303.29
Bosnia and Herzegovina,,,,,459105468.59,546100774.4,1195759971.15,1789090895.39,1634206100.36,2116254332.38,2535794596.11
Côte d'Ivoire,,,,,,,835031876.39,975876064.43,759222956.64,977946703.67,815271290.87
Fiji,179878436.35,217878497.73,289651091.41,466147650.22,539689758.79,479133725.47,852054410.96,971397654.83,1166148131.08,1432671743.14,583002208.13
"Tanzania, United Republic of",133283117.84,106600617.4,122584016.85,364407269.75,545225294.57,797408997.63,1398250209.12,2004597721.38,3169195168.17,3916175902.45,3344228198.14
Nigeria,883618907.62,381675833.01,598211651.66,693782162.58,425214793.56,2370775311.44,1980779124.84,2131573091.94,2041126893.5,4157769822.7,3859158047.81
Israel,2246820000.0,2892880000.0,4285760000.0,6543550000.0,9908775000.0,13196625000.0,18355400000.0,25620375000.0,35467400000.0,48810225000.0,74305125000.0
Indonesia,449000000.0,661600000.0,1923800000.0,4322750000.0,5511598000.0,5521101717.14,11088374071.2,15569981912.57,22478006006.83,27177603748.38,20909912077.81
Yemen,,,,,,,443768530.89,1178716000.0,1183243276.82,308655570.0,
Saint Kitts and Nevis,9050000.0,20111851.85,51554074.07,83405555.56,94057407.41,194363328.77,311576236.5,370333679.71,391571271.19,420353641.86,310726996.2
El Salvador,113392000.0,155394818.63,285158289.77,390346898.94,810401995.81,1252847984.29,1459434793.19,1453400018.18,2138635408.21,2732340556.95,3539562321.75
Equatorial Guinea,,,5633241.46,6171511.79,4879265.26,,,,,,
Nepal,92037192.99,105463412.22,168818616.38,403074642.24,590361277.82,301817306.23,304585790.52,613124434.86,973746661.15,1356935295.56,1051638863.14
Belgium,,,,,,41229755175.79,59311538969.98,96076312007.96,111703428876.48,116209002399.93,131863189486.77
Armenia,,,,18736666.67,106616333.86,188326581.85,524933160.51,972812460.79,1486689933.38,2042008365.74,3157838480.84
Ecuador,263240000.0,341600000.0,465000000.0,630337500.0,653227500.0,812562928.14,993600076.6,1366896394.26,2026642046.08,2902840357.38,2361760930.28
Malaysia,790632444.69,1755662649.26,3057136220.44,7953090019.34,13477224702.37,14169723684.21,21698901724.13,33075734344.93,39829055676.26,38422903804.8,29444029297.41
Nauru,,,,,,,,2662051.94,21818706.49,19198571.53,
