Country,1970-1974,1975-1979,1980-1984,1985-1989,1990-1994,1995-1999,2000-2004,2005-2009,2010-2014,2015-2019,2020-2023
Ethiopia,,,,,,,,,15923726078.48,29708503152.68,33130837477.15
Bulgaria,,,5070322710.62,5864625810.38,2158174038.84,1843457121.34,3545930335.95,12417771423.95,11725532835.12,11333369880.51,15037858736.69
Sweden,14099255938.32,25561316374.23,29467356750.22,46731823434.16,59720262470.8,56175612108.03,65793984696.51,106034864753.08,127077573751.37,130199130562.99,154878409937.03
Fiji,,,269493749.58,168209096.86,210619964.77,393729702.95,479596953.67,558854411.64,759989182.11,988646342.75,887639360.75
Guatemala,319840000.0,1002660000.0,1181680000.0,974469602.52,1490510985.78,2682259516.6,3806277265.3,6093377821.87,7480276924.11,9816301617.58,14352339928.15
Greenland,,,,,,,299545804.83,684180454.41,1092437675.66,707742358.62,1029218689.25
Burundi,15071131.43,68680988.13,159051967.53,184806010.46,125073241.96,60909487.26,50484853.95,233202022.49,349018454.89,307229367.9,364339786.13
Puerto Rico,1610780000.0,1822800000.0,1980640000.0,3199520000.0,5250813000.0,8654612000.0,11643107200.0,11216529000.0,9516740000.0,11416100000.0,13792300000.0
Slovakia,,,,,4747706529.7,9208135906.45,10280111215.55,20026562336.92,20521762439.7,21011500758.27,24076217176.47
Paraguay,138509786.51,553347619.05,1223986573.74,779188942.24,1320832238.44,1717086123.74,1382857881.39,3327944131.25,6939675895.56,7303040590.47,8579511836.15
Uganda,186165171.69,146055555.56,228584995.91,507617441.38,515909686.55,1046272888.11,1297426732.05,3239503065.97,7830842995.26,7763044333.32,10022994266.25
Croatia,,,,,,4640330239.01,6937345800.95,14921314461.38,11709721615.87,11296312804.96,14356142529.93
Uzbekistan,,,,,3317289813.44,3824271498.38,2561108199.7,5860528734.79,14343792358.9,18607229386.6,25719798732.11
Somalia,54701769.59,118055718.09,197738391.55,255304916.54,136639468.24,,,,747857748.46,1074453400.15,2242462985.72
Czechia,,,,,10451424701.94,20822809578.66,25747422891.36,53480913669.7,55934934552.49,57435128331.58,76411187658.11
Azerbaijan,,,,,630274368.38,1130745417.58,2701707675.91,7237464611.99,15666760746.42,10782050115.29,9696220588.24
Georgia,,,,,748504472.37,597685956.47,1004289979.04,2214200671.62,3222805033.83,4092656512.1,4740608012.55
Cuba,2142628647.93,3988108721.21,5445590748.36,6413540834.46,4272478284.02,2934106881.14,3260800000.0,5048244444.44,5679600000.0,9639000000.0,10536000000.0
Brunei Darussalam,,,,554798390.78,956551920.98,1609341790.33,975168531.58,1545104510.45,5214207547.36,4675253851.01,4481692789.69
