Country,1960-1967,1968-1975,1976-1983,1984-1991,1992-1999,2000-2007,2008-2015,2016-2022
Brunei Darussalam,7500.0,1250.0,0.0,105000.0,115000.0,30000.0,,
Congo,4680000.0,10396250.0,19658750.0,22550000.0,137321250.0,232495000.0,354967500.0,93984285.71
Philippines,48035000.0,53808750.0,62295000.0,278778750.0,236731250.0,186796250.0,483721250.0,442771428.57
Eswatini,4561250.0,3237500.0,7817500.0,12897500.0,19671250.0,22612500.0,86316250.0,107232857.14
Niger,5908750.0,39426250.0,85741250.0,165570000.0,182491250.0,455767500.0,557380000.0,1070224285.71
Saint Lucia,,4590000.0,3411250.0,4941250.0,18787500.0,9700000.0,17842500.0,25604285.71
Kuwait,2857.14,8750.0,42500.0,2598750.0,4675000.0,2212000.0,,
Eritrea,,1105000.0,4354285.71,2800000.0,71468750.0,151157500.0,101637500.0,100641428.57
Samoa,5714.29,1092500.0,10486250.0,14996250.0,15786250.0,13220000.0,53085000.0,98524285.71
Malta,11145000.0,16752500.0,25268750.0,1892500.0,26763750.0,10780000.0,,
Rwanda,6282500.0,16811250.0,60305000.0,100363750.0,306640000.0,466037500.0,774378750.0,708764285.71
"Virgin Islands, British",1522857.14,1675000.0,1675000.0,1322500.0,243750.0,616000.0,,
Paraguay,4832500.0,2375000.0,6030000.0,12790000.0,24361250.0,29365000.0,75802500.0,79005714.29
Angola,470000.0,625000.0,27928750.0,100292500.0,247336250.0,301127500.0,184348750.0,160095714.29
Senegal,14717500.0,36695000.0,68500000.0,245831250.0,335455000.0,645668750.0,535333750.0,501580000.0
Egypt,102181250.0,443586250.0,587005000.0,1525762500.0,1284216250.0,911815000.0,1445460000.0,1929071428.57
Oman,1080000.0,32511250.0,162798750.0,36960000.0,54392500.0,85768750.0,33360000.0,
Cabo Verde,230000.0,3885000.0,29503750.0,59675000.0,59732500.0,57117500.0,90351250.0,56890000.0
Sierra Leone,4310000.0,1882500.0,14220000.0,40506250.0,76153750.0,320593750.0,436931250.0,472441428.57
Turks and Caicos Islands,,2495000.0,3003750.0,6533750.0,4587500.0,2980000.0,,
Hungary,,,,72135000.0,94262500.0,182038000.0,,
Croatia,,,,,36182857.14,82708750.0,102772500.0,
Ecuador,8761250.0,3318750.0,9827500.0,36338750.0,55998750.0,116278750.0,142156250.0,156320000.0
Barbados,550000.0,517500.0,1278750.0,2316250.0,4248750.0,3316250.0,9790000.0,
El Salvador,5447500.0,2138750.0,43085000.0,194203750.0,174221250.0,120807500.0,209773750.0,225907142.86
