Country,1990-1993,1994-1997,1998-2001,2002-2005,2006-2009,2010-2013,2014-2017,2018-2020,2021-2023
"Micronesia, Federated States of",2152.5,2265.0,2365.0,2715.0,3060.0,3372.5,3797.5,3940.0,4490.0
Colombia,5227.5,6407.5,6630.0,7467.5,9617.5,11395.0,13492.5,15270.0,19776.67
Thailand,5015.0,6730.0,6885.0,8810.0,11297.5,13427.5,15615.0,18700.0,21343.33
South Sudan,,,,,,1586.67,1095.0,,
United Kingdom,18255.0,21187.5,25725.0,31370.0,35197.5,37780.0,42677.5,47763.33,56103.33
Türkiye,8995.0,10487.5,8922.5,10245.0,14827.5,19815.0,25927.5,28086.67,37636.67
Pakistan,2030.0,2315.0,2485.0,2915.0,3657.5,4017.5,4617.5,5103.33,5873.33
Guyana,3122.5,4820.0,5707.5,6422.5,8100.0,10375.0,11665.0,14093.33,36206.67
"Moldova, Republic of",5445.0,3137.5,3170.0,4647.5,6145.0,7765.0,10485.0,13513.33,16653.33
Libya,19697.5,20515.0,19287.5,23715.0,30180.0,24042.5,18897.5,18326.67,19060.0
Côte d'Ivoire,2475.0,2217.5,1930.0,1870.0,2220.0,2477.5,4630.0,5586.67,6933.33
"Tanzania, United Republic of",915.0,985.0,1127.5,1415.0,1827.5,2082.5,2300.0,2920.0,3660.0
Saint Kitts and Nevis,9132.5,11525.0,13492.5,15962.5,21185.0,23052.5,25895.0,28916.67,29443.33
Nepal,897.5,1090.0,1285.0,1502.5,1897.5,2412.5,3160.0,4130.0,4906.67
Cyprus,14030.0,16277.5,19637.5,24217.5,31795.0,32265.0,33185.0,40423.33,48423.33
Honduras,1932.5,2187.5,2425.0,2767.5,3485.0,3685.0,4655.0,5163.33,6220.0
Cameroon,1800.0,1717.5,1952.5,2330.0,2752.5,2980.0,3480.0,4076.67,4973.33
Ethiopia,377.5,427.5,465.0,547.5,812.5,1145.0,1762.5,2266.67,2863.33
Trinidad and Tobago,6950.0,8765.0,12360.0,18377.5,26187.5,27180.0,26942.5,24870.0,28823.33
Bermuda,,,,,,72025.0,79867.5,89830.0,105100.0
Palau,10542.5,11317.5,10687.5,11237.5,13090.0,14257.5,16950.0,18246.67,17133.33
Malta,11690.0,14445.0,17382.5,21017.5,24385.0,28760.0,35722.5,42993.33,52776.67
