Country,1995-1998,1999-2002,2003-2005,2006-2008,2009-2011,2012-2014,2015-2017,2018-2020
Iceland,326750000.0,391000000.0,559666666.67,810333333.33,,,,
Israel,3583750000.0,3672750000.0,3043666666.67,4487333333.33,5487000000.0,6466333333.33,6941000000.0,6389333333.33
United Kingdom,29724750000.0,,,,,,,
Spain,29340250000.0,,,,,,,
"Micronesia, Federated States of",14500000.0,15599999.67,18900000.25,25000000.0,,,,
Central African Republic,3250000.0,5250000.0,6333333.33,10933333.4,12299999.87,15300000.19,,
Mauritius,664750000.0,774750000.0,1101666666.67,1596000000.0,1594333333.33,1696666666.67,1836333333.33,1567666666.67
Palau,,,63000000.0,68666666.67,82000000.0,119000000.0,142333333.33,
Canada,10172000000.0,12620750000.0,14420666666.67,17663000000.0,18004666666.67,,,
"Tanzania, United Republic of",373500000.0,528250000.0,750333333.33,1164666666.67,1284666666.67,1913333333.33,2112666666.67,2544750000.0
Kuwait,387000000.0,335500000.0,379666666.67,549333333.33,626000000.0,671333333.33,801666666.67,880333333.33
Peru,788000000.0,842750000.0,1231000000.0,2059333333.33,2576333333.33,3632333333.33,4289000000.0,3403333333.33
Sweden,4486500000.0,5159750000.0,7287333333.33,11111666666.67,10221500000.0,,,
Bermuda,,,,,500000000.0,434000000.0,441000000.0,426000000.0
Guatemala,259000000.0,526750000.0,689000000.0,1024100016.28,1072333374.02,1145033325.2,1196599975.59,920266642.25
Macao,2960500000.0,3494000000.0,6612333333.33,11143000000.0,22996000000.0,41253333333.33,33123333333.33,30695333333.33
Austria,13369500000.0,11896250000.0,16950000000.0,,,,21270333333.33,22233000000.0
Senegal,171045078.28,180000000.0,296333333.33,530333333.33,488000000.0,482000000.0,442000000.0,557000000.0
Japan,5627000000.0,5876000000.0,13790666666.67,12564333333.33,13475333333.33,17950666666.67,32573000000.0,35293333333.33
Niger,27066666.92,24625000.48,34566666.92,56333333.33,76166666.67,70000000.0,85000000.0,122000000.0
Cuba,1426750000.0,1864500000.0,2234666666.67,2454666666.67,2382666666.67,2589333333.33,3063333333.33,2193333333.33
Fiji,359500000.0,339000000.0,602000000.0,786000000.0,822666666.67,1015333333.33,1162000000.0,983666666.67
