Country,1970-1976,1977-1983,1984-1990,1991-1997,1998-2004,2005-2011,2012-2017,2018-2023
Ethiopia,,,,,,36700696277.92,71719155578.6,126107585250.68
Seychelles,57164939.79,143162266.56,245724477.27,530126331.18,737660324.07,1090881400.8,1565147837.99,2025527843.64
Egypt,10894873370.8,23951724429.04,43558960320.26,57759363511.39,92854174222.94,169572415492.55,323492594455.99,403247730308.86
Cabo Verde,,,,,,2317761072.32,2200562551.83,2605580656.8
Chile,11979833289.86,23255748680.52,23240640849.31,61769334793.69,76893067974.02,168241160259.24,262667208924.91,298142080459.23
Haiti,,,3322156466.67,3199356243.37,6312823224.07,12171526702.63,17487214068.36,21893306181.51
Mozambique,,,,4650697736.89,7697862229.98,13089404559.75,22124934545.92,20960687906.39
Libya,,,26431172023.15,28962301903.48,23198210899.39,40020166804.2,60401086734.99,53710640386.26
Lebanon,,,4741403657.76,14567484678.96,22685118296.27,37737933784.22,62647123519.07,42305307272.78
Niger,969944905.23,2155156192.35,2259251900.99,2818550139.21,3025473763.07,7598883791.37,11673720859.49,15847978386.46
Solomon Islands,,436305093.23,335808103.43,507404825.86,459813538.44,833349142.92,1418789766.9,1703202323.91
Equatorial Guinea,,,,,,9156688506.89,13250494505.24,10790603421.64
Israel,14356666666.67,27254550720.58,45145375926.39,100478047311.56,131754588753.6,203223121454.51,303836751675.7,438609855733.41
El Salvador,1603171442.86,3473360200.0,4412862823.11,8834821100.0,14123963928.57,21263152857.14,27317163333.33,34585245000.0
Gabon,1175202180.2,2669928193.42,3793642865.66,4081468820.76,4292537924.75,9148522341.35,12540165109.4,11905029367.89
Japan,406374364615.32,1087613816733.8,2363630508482.56,4524455899797.7,4460001171714.48,5159300981077.52,5177268076469.11,4943829214855.58
Somalia,572482989.46,922405284.83,1204606527.52,,,,,
North Macedonia,,,4683489399.29,4081215008.56,5030007377.6,10366382173.82,12459178292.72,15347779191.93
Georgia,,,2025010038.91,4283502079.45,4311812135.35,13368435960.49,19057684904.22,23379424852.68
