Country,1960-1967,1968-1975,1976-1983,1984-1991,1992-1999,2000-2007,2008-2015,2016-2023
Australia,6814908.25,8192676.38,9527272.12,10931773.62,12084446.5,13349117.62,15103243.12,16578892.25
Cyprus,356490.75,394451.0,438164.25,497094.38,576140.12,699553.12,819497.12,860984.25
Sweden,5072177.25,5257887.62,5320694.25,5443868.0,5614883.25,5846047.88,6115328.62,6407738.88
Gambia,248153.38,304312.0,371937.25,481881.62,637925.0,812466.88,1048354.88,1362249.12
Luxembourg,217393.0,227134.25,245801.62,259932.0,278517.25,307544.75,361991.25,433396.0
nld_curacao,71453.12,82110.5,92719.25,96998.0,93326.25,88812.5,100226.12,104691.75
Ireland,1653581.75,1753835.62,1985338.25,2136577.38,2354162.12,2768604.75,3070611.5,3247125.12
Honduras,1134054.25,1432807.38,1837785.38,2362961.25,3100866.88,4065805.38,5238361.5,6477413.25
Belarus,5198398.88,5799605.75,6398381.12,6740465.5,6718055.88,6733427.5,6637493.62,6261075.75
Argentina,13728934.5,15532160.62,17196092.5,19147398.88,21598312.0,24123243.25,26589281.38,29173924.38
Kenya,4224240.75,5567614.62,7381658.5,10215439.62,13740795.12,18283834.75,23719077.75,29901146.75
Jordan,497693.88,770510.25,1051860.25,1581396.62,2512671.88,3230329.0,4584410.12,6803220.62
"Korea, Republic of",14808687.62,18309291.0,23293368.12,28180169.75,32201926.25,34373272.62,36442314.38,37187131.25
Lesotho,418167.62,573056.62,750746.38,912541.38,1061811.38,1145605.0,1230687.25,1375831.0
Seychelles,24570.5,28261.62,34750.5,39590.25,47348.0,55267.75,62005.75,71059.0
