Country,2000-2002,2003-2005,2006-2008,2009-2011,2012-2014,2015-2016,2017-2018,2019-2020
United Arab Emirates,22.0,27.33,54.33,59.33,62.33,63.5,65.0,66.0
Vanuatu,24.33,30.0,25.67,28.0,21.67,23.5,24.0,15.5
Türkiye,1400.0,796.67,686.67,910.0,660.0,560.0,500.0,460.0
Canada,186.67,153.33,150.0,103.33,116.67,125.0,115.0,93.0
Japan,4900.0,4400.0,4133.33,3800.0,3433.33,3000.0,3600.0,3500.0
Mongolia,480.0,436.67,400.0,343.33,340.0,345.0,340.0,335.0
Kenya,62333.33,81333.33,84333.33,76333.33,66666.67,56000.0,38500.0,32500.0
France,1300.0,1066.67,830.0,743.33,613.33,530.0,510.0,510.0
Mozambique,26333.33,25333.33,26333.33,29000.0,27333.33,23500.0,13000.0,11500.0
Guam,5.33,4.33,6.0,9.33,5.33,7.0,7.5,7.5
Aruba,1.0,1.0,1.0,1.0,1.33,1.0,0.5,0.0
India,698666.67,648333.33,611666.67,553000.0,510000.0,464000.0,454000.0,474500.0
Cyprus,1.67,5.0,2.33,2.67,4.0,3.0,4.0,5.0
Argentina,1033.33,913.33,850.0,776.67,783.33,815.0,790.0,885.0
Uganda,20666.67,16000.0,17666.67,17666.67,18666.67,22500.0,21000.0,16000.0
Gabon,2733.33,2933.33,2433.33,2166.67,2266.67,1950.0,2200.0,2400.0
Sudan,11666.67,12666.67,13000.0,10833.33,8366.67,6700.0,5150.0,4350.0
Hungary,380.0,290.0,200.0,146.67,104.33,83.0,74.5,63.0
Cayman Islands,0.0,0.0,0.0,0.0,0.67,0.5,0.0,0.0
Papua New Guinea,6666.67,6933.33,7366.67,8266.67,5466.67,4600.0,5200.0,4550.0
Romania,2400.0,2166.67,1800.0,1566.67,1266.67,1100.0,995.0,985.0
Turkmenistan,1200.0,1100.0,1023.33,950.0,766.67,710.0,720.0,780.0
Belarus,936.67,1133.33,1030.0,910.0,700.0,490.0,345.0,325.0
Russian Federation,32000.0,33666.67,29000.0,24333.33,19000.0,14500.0,11500.0,9250.0
Dominican Republic,1166.67,1040.0,1006.67,806.67,750.0,655.0,535.0,460.0
Honduras,640.0,493.33,473.33,450.0,416.67,430.0,460.0,525.0
