Country,1989-1992,1993-1996,1997-1999,2000-2002,2003-2005,2006-2008,2009-2011,2012-2014,2015-2017,2018-2020,2021-2023
Montenegro,,,,,,657.0,3173.33,1731.67,687.67,634.67,622.0
Yemen,19277.5,427.0,1890.0,1891.67,1503.0,1583.0,2106.0,2539.33,19294.33,33366.67,41935.33
Denmark,,21.0,28.67,12.33,10.0,11.67,7.33,7.67,11.0,5.0,8.0
Jordan,91.75,474.25,862.33,989.33,1361.67,1750.33,2199.67,1898.67,1958.0,2408.0,3503.0
Slovakia,,31.0,130.0,333.67,691.0,473.33,254.67,289.33,676.67,1309.67,874.33
Philippines,22517.75,415.0,30547.67,45518.67,433.67,1262.0,965.0,785.67,484.33,515.0,584.0
Viet Nam,492099.75,532147.75,439203.33,365898.67,357077.0,343407.67,338611.33,321488.33,325519.0,322544.33,117861.0
Hong Kong,,187.0,34.33,7.5,6.5,8.67,13.33,22.33,19.67,10.33,207.67
Mali,42947.5,100972.0,7364.67,400.0,481.33,2275.33,3625.0,147330.33,153640.67,162440.33,219388.0
Austria,,54.0,54.67,44.0,58.0,21.33,11.67,8.33,10.0,20.0,29.0
Australia,,,,9.0,21.33,41.0,33.0,33.67,15.33,16.67,27.0
Algeria,36.75,6148.75,5422.0,9500.67,11441.67,9327.0,6975.33,4269.67,3732.0,4422.0,7122.0
Tonga,,5.0,5.0,6.0,8.0,5.0,5.67,15.33,27.0,31.67,33.0
Israel,21.0,765.0,764.33,445.33,639.67,1300.33,1303.67,1106.33,581.0,439.0,736.67
Uzbekistan,,32982.33,55439.0,4654.67,7669.33,7016.67,9390.0,7112.0,3808.67,3201.67,3933.67
Ireland,,5.0,,5.0,11.33,7.0,7.0,7.0,5.0,,9.0
Lithuania,6.67,211.0,392.33,576.67,1481.67,627.67,509.0,295.33,96.67,61.67,64.67
Ecuador,23.33,160.25,404.67,711.0,736.67,1090.0,933.33,788.67,1099.33,1585.67,3091.33
Myanmar,95067.67,195350.75,133613.33,143821.0,159072.67,192845.0,412314.67,457987.67,699610.33,1108406.67,1237457.0
Somalia,593818.75,620427.75,563547.67,449356.0,395720.0,494172.0,841825.0,1121633.0,1040616.67,887863.0,801838.67
Fiji,19.0,193.0,318.33,734.33,1248.0,1789.0,1771.0,1116.67,804.0,594.0,319.0
Timor-Leste,,,162472.0,74447.0,199.67,88.0,7.67,9.67,17.0,13.33,8.5
Zambia,1990.0,412.25,74.33,76.67,120.0,194.0,218.67,259.67,283.33,259.0,291.67
Burkina Faso,33.5,63.5,104.33,394.67,676.33,549.67,1128.67,1629.67,2397.67,12958.0,34997.33
Ethiopia,846305.25,168876.75,75363.0,62203.67,63758.0,65905.0,67438.67,79643.33,85748.33,112375.0,152359.0
