Country,1960-1967,1968-1975,1976-1983,1984-1991,1992-1999,2000-2007,2008-2015,2016-2022
Australia,101303750.0,292538750.0,618246250.0,878861250.0,1041431250.0,1499911250.0,4081121250.0,3120700000.0
Spain,,,176250000.0,469318750.0,1337408750.0,2626761250.0,3904062500.0,3174698571.43
Portugal,,,6500000.0,77742500.0,261458750.0,432038750.0,537123750.0,400040000.0
Switzerland,8687500.0,51745000.0,209877500.0,542926250.0,977067500.0,1335660000.0,2875265000.0,3578591428.57
Sweden,30521250.0,238553750.0,847457500.0,1437757500.0,1835423750.0,2781726250.0,5475711250.0,5628890000.0
Ireland,,6820000.0,26160000.0,52827500.0,152927500.0,620253750.0,916332500.0,1157311428.57
Germany,403312500.0,937738750.0,2765678750.0,4604312500.0,6679037500.0,7808748750.0,14351560000.0,28250591428.57
Denmark,12478750.0,102153750.0,376803750.0,834085000.0,1580851250.0,1954300000.0,2825552500.0,2607762857.14
Canada,99170000.0,464231250.0,1110423750.0,2072181250.0,2060513750.0,2678678750.0,4822778750.0,5401861428.57
Finland,2714285.71,21578750.0,98380000.0,528065000.0,409645000.0,647258750.0,1359067500.0,1238181428.57
Poland,,32200000.0,20205000.0,8981250.0,19525000.0,136333750.0,417945000.0,1161010000.0
Slovakia,,,,,7360000.0,30406250.0,82602500.0,135297142.86
Lithuania,,,,,,14648571.43,46058750.0,92948571.43
Belgium,85033750.0,193363750.0,504727500.0,643095000.0,845136250.0,1495785000.0,2471367500.0,2394995714.29
Hungary,,29000000.0,56216250.0,52597500.0,250000.0,88940000.0,128008750.0,309860000.0
Italy,78403750.0,162232500.0,508392500.0,2599742500.0,2407208750.0,2866541250.0,3707530000.0,5387915714.29
Estonia,,,,,260000.0,5977500.0,26093750.0,70680000.0
"Korea, Republic of",,,,41992000.0,161191250.0,431051250.0,1405213750.0,2512128571.43
United Kingdom,454855000.0,626430000.0,1634716250.0,2204770000.0,3310497500.0,7655275000.0,14905832500.0,18033207142.86
New Zealand,8857142.86,25512500.0,61893750.0,82117500.0,120918750.0,197031250.0,409737500.0,533945714.29
United States,3427962500.0,3490850000.0,6074112500.0,9658375000.0,9164030000.0,17994065000.0,30236346250.0,39882001428.57
Greece,,,,,182430000.0,336961250.0,411942500.0,338178571.43
Luxembourg,,,4500000.0,18102500.0,77433750.0,220090000.0,407006625.0,468854285.71
Netherlands,65023750.0,294020000.0,1248692500.0,1952235000.0,2923712500.0,4326492500.0,6047090000.0,5406234285.71
Iceland,,,,4940000.0,6693333.33,23365000.0,34421250.0,69391428.57
Norway,9833750.0,75030000.0,424207500.0,885963750.0,1247117500.0,2252678750.0,4614011250.0,4441450000.0
