Country,1977-1980,1981-1984,1985-1988,1989-1992,1993-1996,1997-2000,2001-2004,2005-2008,2009-2012,2013-2015,2016-2018,2019-2021
Uruguay,10.32,9.29,11.46,14.15,13.71,11.36,12.12,15.03,13.05,9.04,10.28,9.79
Oman,32.25,29.47,14.8,8.76,0.39,9.01,20.1,31.93,23.81,17.59,10.45,10.73
Thailand,15.02,12.57,16.27,22.82,23.31,13.99,11.7,16.32,15.03,11.58,14.94,11.17
Namibia,,,,18.62,17.84,15.37,14.42,19.31,5.22,8.47,-0.47,0.83
Denmark,6.71,1.85,5.93,6.05,5.95,7.82,8.53,9.64,6.79,11.15,13.04,13.5
Togo,26.4,10.02,5.45,8.52,5.99,4.36,12.5,9.05,7.8,10.01,9.0,14.95
Mali,2.7,-13.24,1.57,8.83,7.85,8.32,8.53,9.18,9.03,9.92,11.69,10.97
Kuwait,52.8,40.58,33.13,-28.51,23.79,25.8,26.22,49.22,42.2,35.08,21.91,20.8
Saudi Arabia,39.75,21.99,1.19,2.12,6.9,12.98,23.6,40.6,36.04,25.36,19.72,17.81
Australia,,,,5.57,4.32,4.99,5.04,5.38,7.49,6.02,4.03,6.69
Papua New Guinea,18.66,6.24,6.84,9.04,21.57,15.88,24.09,,,,,
Luxembourg,,,,,,24.03,21.52,28.03,9.91,14.27,12.67,11.37
United States,8.59,6.32,4.98,3.88,3.77,6.39,3.18,1.88,-0.02,3.74,3.39,2.56
Libya,,,,,,,30.52,57.29,31.2,4.74,7.36,-5.7
Gabon,29.39,37.61,4.92,7.44,13.75,20.95,18.79,31.11,27.59,24.94,,
