Country,1977-1982,1983-1988,1989-1994,1995-2000,2001-2006,2007-2012,2013-2018,2019-2023
Georgia,,,,,1052356145.95,1048911586.42,1261787693.29,1404625891.01
Uruguay,,1981023260.08,2202453961.29,2807062693.47,2923159527.26,3228917405.0,3497077579.35,3443314723.16
Grenada,49195198.21,46849635.61,46230655.89,42078181.95,37789906.78,35350055.83,58222160.44,49199028.12
Guyana,542885184.85,495936847.22,537919940.06,802473178.82,833697128.75,860141258.9,1057413950.85,1171193440.56
Cambodia,,,3439665092.65,2469448009.92,3059359033.63,4258241484.23,4861236882.22,5054413844.27
Djibouti,,,,,,,28785154.53,52321530.11
Tajikistan,,1262465780.74,883642922.18,518524449.62,817765734.28,1257331178.81,1867396576.35,2401792988.38
South Sudan,,,,,,929850541.73,1172578963.28,
Tunisia,1282472416.19,1531500835.57,2047752594.26,2408216121.84,2847446046.01,3378382862.85,4027445298.33,4486357677.95
Bahrain,,,,,86172947.21,88251153.46,101283509.72,114892575.72
Jordan,455311867.25,543461178.37,724209044.99,616624386.15,759763922.03,1465626653.1,1702678903.28,2003336687.57
Philippines,15581127538.86,16195224234.64,18014256892.27,19847720850.31,24504599088.66,30088695645.29,33888979865.9,35639883465.09
Belize,57109283.78,61228992.52,97319028.34,130978828.34,191034210.71,195766706.74,209603960.65,234237949.67
Japan,,,63082832521.89,61831359493.98,56757034981.1,53900223188.48,44906388145.0,42712351731.4
Barbados,101750143.52,100474587.23,80665942.2,81289294.5,70681505.25,66576302.1,79151904.34,85061858.7
Liberia,,,,658762467.71,519755892.89,861852562.78,1148624536.76,1286735117.53
Colombia,7348654686.36,8449147735.39,10490888795.61,11538634256.25,13206482221.09,14731904860.56,17857488042.4,20712217703.07
Croatia,,,,1907979707.99,2076930298.63,2065918919.23,1585773604.33,1758750370.3
Sierra Leone,712479467.1,943000706.42,1193214886.96,1190318117.3,1331271535.62,2068115778.36,2571959591.35,3112988096.11
Kuwait,,,,,,585898347.01,630755949.15,639924024.1
Côte d'Ivoire,,,,,,6777034404.68,8856317005.74,11067027966.05
Sao Tome and Principe,,,,,25847512.85,32238747.82,36262335.58,32096876.72
