Country,1975-1981,1982-1987,1988-1993,1994-1999,2000-2005,2006-2011,2012-2017,2018-2023
Bulgaria,3082019230.77,2745026325.49,2102496042.37,1690581729.86,1809931919.66,2383759220.88,2363803827.76,2862762711.09
"Korea, Republic of",9093474212.46,11915439127.89,21722069766.0,24922023439.72,21776654777.14,24812286672.44,29089769281.88,29210627158.97
Faroe Islands,,,,189965863.85,197630892.36,290202642.22,436124270.35,541176181.41
Papua New Guinea,654174687.83,861454806.93,1070389185.17,1529536043.89,1232907160.44,2448867167.37,3970148234.43,4615399946.03
Puerto Rico,320642857.14,377483333.33,424033333.33,383650000.0,436711233.33,608113883.33,845430617.12,734083333.33
Cambodia,,,1147636258.98,1471725351.97,1500672170.79,3311379701.83,4879313602.4,6073036947.57
Dominican Republic,1006442857.14,1204448441.62,1125580276.77,1714016859.7,1808543445.61,3000907485.9,3739682991.53,5576699499.93
Qatar,,,,,59020146.52,122617902.93,249050219.78,497735681.32
Namibia,195497214.02,164717151.96,246465643.11,357467320.88,491160170.35,812885186.2,911460787.25,1026797524.85
Slovakia,,,,586608205.62,782956945.11,1837474450.26,2125865245.72,2138356658.23
Oman,102696666.39,247442454.09,302817511.92,402835197.23,469713133.94,693197355.87,1234026874.73,1860901274.38
South Sudan,,,,,,680160999.0,1203864788.77,
Turks and Caicos Islands,,,,,5378960.0,5448433.33,4334600.0,
Sint Maarten (Dutch part),,,,,,1117318.44,977653.63,
Hong Kong,,,,,135930378.56,125786080.87,195341000.26,259462223.81
Sweden,6573732072.86,6209437892.77,8638928217.25,6756255391.84,5510141759.77,7612027635.19,7982958844.65,8141601193.55
