Country,1977-1980,1981-1984,1985-1988,1989-1992,1993-1996,1997-2000,2001-2004,2005-2008,2009-2012,2013-2016,2017-2020,2021-2023
Netherlands,897530.02,5080047448.94,4971104994.12,8110163918.29,19443161383.86,15261692985.99,23763200155.27,46945344944.91,70688402772.59,64276251955.19,67325223819.12,110570635182.59
Sao Tome and Principe,5785415.03,-15790995.0,-14630425.74,-11704103.72,,-13536670.46,-29738481.49,-62927958.19,-92747042.93,-78846203.02,-74474330.46,-87342835.03
Guinea-Bissau,,-72333333.33,-56650000.0,-74468250.0,-46892250.0,-6380000.0,293884.73,-27497427.79,-53923341.94,-2071774.18,-54087126.14,-80383763.07
Brazil,-8848000000.0,-8720500000.0,-721750000.0,454500000.0,-10629250000.0,-30110183587.71,-5786158513.55,-3975505735.45,-73075147124.65,-73203882534.32,-44090145701.24,-41812969426.89
Israel,-789000000.0,-1892175000.0,4800000.0,-445400000.0,-3972075000.0,-2054850000.0,-83650000.0,4920725000.0,5316675000.0,12679525000.0,14318675000.0,21507900000.0
Vanuatu,,-2962450.03,-10556966.94,-9588623.35,-18845419.4,-5416333.77,-14957694.48,-60043454.64,-40367217.47,-46504695.69,-6446082.23,-101441460.13
Mali,-94571911.28,-119231150.64,-229614799.97,-196083413.38,-223957657.74,-223704764.17,-285278019.09,-576569577.31,-694636172.54,-691267502.18,-929402844.99,-1471974111.55
Grenada,378796.3,-10668240.74,-18318518.52,-40755555.56,-42531481.48,-80186018.99,-137714726.38,-234589754.71,-136414630.2,-106592197.25,-142963296.89,-160769281.85
Aruba,,,-28510242.09,-92639664.8,13351955.31,-110737430.17,18460893.85,168474768.33,-114539106.15,-48184674.47,-54101018.48,154906430.58
Colombia,216442332.5,-2354764240.0,-326500000.0,897625000.0,-3731622225.64,-2272937856.06,-1004013173.39,-4396409905.11,-8597628829.08,-15868114616.33,-12010194720.1,-16346056757.39
Morocco,-1511316805.34,-1391186757.36,-111176374.14,-457204751.49,-598805907.41,-218184335.0,1409827321.45,-549677968.5,-6616841462.71,-5195413453.54,-3914401673.13,-4061949061.64
Lebanon,,,,,,,-4694939502.39,-2392950156.58,-7533321323.83,-10897708432.5,-9885990240.63,-5821333635.82
Saint Kitts and Nevis,-2662962.96,-8124074.07,-14803703.7,-33982407.41,-41032407.41,-70330333.47,-80439612.91,-85086517.74,-93518421.86,-54410784.8,-80029952.6,-97576885.91
Nauru,,,,,,,,18628776.88,27061514.38,14315555.49,11258167.46,
Bangladesh,-445737533.29,-510185236.35,-397576852.57,-313022885.85,-314116678.11,-247916476.85,14195948.14,701324905.16,2019571768.18,1581319764.71,-3708982607.99,-8608496409.17
