Country,1961-1967,1968-1974,1975-1980,1981-1986,1987-1992,1993-1998,1999-2004,2005-2010,2011-2016,2017-2022
Türkiye,390817798.54,715071045.01,2664422684.92,2560736155.11,4345210589.82,7176605329.62,9568437159.69,15102162382.3,17366905889.34,16933125304.62
"Moldova, Republic of",,,,,,9454048.87,6941128.25,21869351.21,25265989.86,42652839.6
Burkina Faso,4042398.12,4801414.39,26710464.48,33559145.59,66633935.74,40472457.05,45690404.42,103721049.36,154547662.67,376349266.72
Italy,1555457839.82,2811061117.02,5496424293.04,8725197048.96,19204939994.25,19210780404.89,23184984838.83,32378064578.21,28080361063.47,30652790502.61
Nigeria,75479969.81,804365617.29,2989098746.08,1372375934.38,223027336.64,653035726.39,592552153.56,1255564392.88,2211101256.91,2611371816.52
Singapore,,161312198.64,397842520.49,856939144.08,1637592740.4,3662537198.41,4571370128.86,6818970769.27,9382276815.64,10617865488.42
kos,,,,,,,,22244146.97,49742420.9,75414727.28
Tajikistan,,,,,1037058.64,16434538.65,23903962.08,51251109.54,87430608.37,84928846.02
Lesotho,,,5219037.93,12958549.33,21398256.75,27870327.38,27722505.11,42348438.83,48759919.23,43139419.49
Eritrea,,,,,,136827020.67,200485040.81,,,
Zimbabwe,17183333.33,61807142.86,310900000.0,378508333.33,382825000.0,272730000.0,337383333.33,130464333.33,329375333.33,302405485.99
Netherlands,704680170.24,1425303185.99,3991948857.8,4470960608.2,7040428310.81,7284668111.99,7276706670.89,11165384585.37,10059101524.44,12555033745.33
Congo,,16631733.11,42067868.07,60258185.74,113065556.69,109477580.05,85806320.02,164336113.89,524587723.27,306906125.91
Costa Rica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,139627458.09,203923704.22,555825962.41,916945326.72,1891899402.64,1868209849.8,1945119272.78,3506724991.27,3833922879.93,3877479754.27
India,1552972280.24,2184157875.71,4013667559.65,7179158874.17,10009393830.59,10029787563.65,15684323244.93,32182331851.58,50516911219.21,72155821438.97
France,4147744567.58,6144326557.38,15307776874.42,19248204086.31,33136502723.99,36749517161.53,33783252329.39,50795024688.53,50415275492.04,52292869024.01
Morocco,64067765.32,134886378.41,751481639.89,749448735.04,1028317182.74,1391328860.71,1461435654.32,2622484875.47,3575826649.67,4347332219.36
Mauritius,,495833.92,2266177.64,3162909.23,7628976.89,11218455.73,9783045.33,13183904.99,19367568.32,21042625.15
Jamaica,,,29012529.01,36013894.37,35814275.21,43057667.46,50224806.28,96094356.65,130419804.93,214792412.78
Latvia,,,,,9864490.89,35579266.88,129874744.15,387850480.26,303185646.25,716273480.64
Eswatini,,,9242456.19,9715821.81,12834623.7,26029669.86,27158509.77,70745231.47,86453413.43,84080042.36
Yemen,,,,,1047396219.29,982033961.87,614863901.42,1125599628.49,1648668984.33,
"Tanzania, United Republic of",14629994.15,51440054.71,249194814.95,321739468.08,113993613.12,92755697.13,134643038.51,191554887.39,446528867.88,674957650.94
Czechia,,,,,,1016256439.71,1494654815.6,2622056382.91,2100235589.89,3148592748.87
Iraq,186320925.47,579072324.86,2115544809.93,4086497761.7,,,613724869.62,2408782963.81,6449691000.43,6072784513.2
Estonia,,,,,0.0,38168981.7,124063670.76,321337575.02,463124369.53,677838435.96
Turkmenistan,,,,,,91489192.74,111923076.92,,,
Mozambique,,,71438045.55,129023773.87,73752026.53,48835582.26,58901400.24,75919107.99,139018922.57,237228543.55
Côte d'Ivoire,11484310.42,24963368.88,76295167.73,81828213.2,137583202.32,107223159.74,231909579.49,336252363.13,481400214.33,582906139.11
