Country,1980-1984,1985-1989,1990-1994,1995-1999,2000-2004,2005-2009,2010-2013,2014-2017,2018-2021
Kuwait,,,,,,,,37.0,256.0
Latvia,,,106.67,116.8,55.0,22.8,9.25,7.5,8.5
"Bolivia, Plurinational State of",90.0,41.0,75.5,106.0,,,,270.67,189.0
Bhutan,,,,,,,2.5,3.67,9.75
Panama,101.8,71.4,70.6,102.0,153.0,370.5,300.0,347.0,347.0
Bangladesh,113.2,91.2,80.4,158.0,251.6,281.0,268.75,264.0,344.75
Viet Nam,,5.75,110.8,1001.8,1196.2,2401.0,3377.75,4467.25,6591.75
Norway,3833.0,4217.2,4207.2,4767.2,4974.0,4373.8,638.25,712.5,593.0
Tajikistan,,,169.0,47.2,2.75,3.5,2.25,1.0,4.5
Cambodia,,,,,,26.67,49.0,65.5,239.33
Estonia,,,452.0,333.6,574.2,14.6,12.5,4.25,2.5
Slovakia,,,650.5,1554.2,1354.8,85.8,35.5,22.25,17.5
Somalia,7.0,7.0,,,,,,,
Andorra,,,,,,,,4.5,8.75
Malawi,40.8,38.8,18.6,26.75,17.0,,,1.0,
Lesotho,,14.0,,2.0,,,,,
Jordan,61.0,61.0,,,137.8,417.0,373.0,265.75,255.5
Nicaragua,56.5,36.0,36.5,85.5,129.0,,168.0,145.0,
