Country,1990-1992,1993-1995,1996-1998,1999-2001,2002-2004,2005-2007,2008-2010,2011-2013,2014-2016,2017-2018,2019-2020,2021-2022
"Virgin Islands, British",1.97,1.83,1.73,1.7,1.63,1.6,1.6,1.6,1.6,1.55,1.5,1.5
Cuba,2.03,1.87,1.67,1.5,1.27,1.13,1.1,1.03,1.07,1.1,1.1,1.1
"Korea, Republic of",1.8,1.6,1.3,1.03,0.87,0.73,0.6,0.53,0.47,0.4,0.4,0.4
Jamaica,2.23,2.13,2.03,1.9,1.83,1.8,1.8,1.8,1.8,1.8,1.8,1.85
El Salvador,2.9,2.43,2.27,2.23,1.9,1.9,1.93,1.9,2.03,2.25,2.35,2.4
Belgium,1.0,0.9,0.83,0.73,0.7,0.6,0.57,0.5,0.5,0.45,0.4,0.4
Italy,1.0,1.0,0.87,0.73,0.63,0.6,0.53,0.5,0.47,0.4,0.4,0.4
"Venezuela, Bolivarian Republic of",2.27,2.13,2.1,2.1,2.2,2.17,2.03,1.93,1.9,2.2,2.0,2.0
Seychelles,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.43,1.4,1.4,1.35,1.3
Azerbaijan,2.4,2.57,2.47,2.23,2.07,1.8,1.57,1.5,1.5,1.5,1.6,1.5
Slovakia,1.2,1.2,1.1,1.07,1.0,0.9,0.87,0.8,0.7,0.7,0.7,0.6
Bahamas,1.63,1.73,1.8,1.8,1.77,1.67,1.6,1.5,1.4,1.35,3.05,1.25
New Zealand,1.3,1.2,1.1,1.0,0.9,0.83,0.77,0.73,0.63,0.6,0.6,0.6
Bosnia and Herzegovina,3.47,3.77,0.9,0.8,0.77,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Eritrea,11.57,9.9,8.43,7.23,6.3,5.6,5.0,4.53,4.2,3.95,3.75,3.55
Samoa,0.97,1.0,1.0,1.0,1.07,1.1,2.0,1.1,1.13,1.1,1.1,1.05
"Bolivia, Plurinational State of",4.23,3.8,3.5,3.27,3.07,2.83,2.6,2.4,2.23,2.05,1.95,1.85
Argentina,1.77,1.63,1.6,1.5,1.5,1.5,1.47,1.33,1.2,1.1,1.05,1.0
Ecuador,3.37,2.97,2.73,2.57,2.43,2.23,2.0,1.8,1.67,1.5,1.5,1.6
"Palestine, State of",2.4,2.37,2.3,2.2,2.13,2.1,2.0,2.0,2.03,1.85,1.8,1.7
Bulgaria,1.9,1.87,1.77,1.63,1.5,1.4,1.27,1.13,1.03,0.95,0.9,0.9
Pakistan,5.6,5.57,5.23,4.8,4.4,4.87,4.2,4.13,3.97,3.8,3.65,3.45
