Country,1973-1977,1978-1982,1983-1987,1988-1992,1993-1997,1998-2002,2003-2006,2007-2010,2011-2014,2015-2018,2019-2022
Nepal,5239848.35,4974164.86,786393.0,414592.56,-2909747.86,-5097313.44,9390505.65,17424635.95,-10759210.05,-588991.0,72969160.68
Sierra Leone,8639855.34,8094626.86,2001088.78,-3330322.78,-41214471.4,728005.37,0.0,,,,0.0
Dominican Republic,7594987.24,4941187.86,25835956.82,-28549460.64,-19928761.84,-102366.46,104139428.58,166134299.18,-148560591.82,-241218937.8,221683420.4
Colombia,-23401340.65,,,,,,,,,,1741333947.43
Viet Nam,,,,-5808958.1,77480726.86,-15536701.54,-58154636.7,-35209245.2,-22660841.4,,0.0
Brazil,,550600000.0,424845244.12,-596526960.86,-157747566.86,3999584241.76,-5734886120.02,,,,0.0
Ecuador,119137.72,-2073961.98,71483789.64,-73768581.62,7313948.88,32157579.18,-78890982.92,-23116481.1,,121227003.87,2016413211.0
Paraguay,,,,,,,,,,,0.0
Rwanda,-2389908.1,3463834.23,-2282795.07,1381819.6,10109336.7,11390498.4,192788.1,2642678.62,-1546811.12,48337194.3,29960758.92
"Congo, The Democratic Republic of the",51863777.08,62305918.84,37309334.86,-116884598.98,-14055397.13,30732952.4,64411401.7,-12676313.65,156078021.6,-75602000.72,363148830.42
Gabon,-21657.92,4989472.65,10501832.45,3853571.7,11230076.1,-12746925.62,-4077884.95,-14675096.02,0.0,100100879.52,163690069.33
Haiti,,20447666.67,6194867.1,,2678607.97,-1941691.7,-4393031.1,71064347.65,12682088.42,8504249.25,16064761.95
Guyana,4687150.42,16031020.24,-1278000.0,13941148.88,-1787252.82,-5286865.22,12435954.15,-353634.88,-10297238.35,-6466757.85,0.0
Uzbekistan,,,,,123384787.2,-39117835.82,-16578615.08,,0.0,,127976436.23
Djibouti,,,,,2843790.5,2939295.94,-1105904.2,-1559723.6,6915363.93,-3533701.08,7153269.78
Comoros,0.0,,,1231692.7,842794.1,-438201.32,-288873.85,4152932.6,2471885.57,-1851264.88,3474769.82
China,,448061620.2,20541997.0,-275933515.83,,,,,,,0.0
Eritrea,,,,,,,,,,,0.0
Pakistan,41034427.05,199464593.44,-146960472.16,-7685127.22,35588099.46,143800247.98,-191577911.2,1827813079.15,-1226225201.95,620164108.22,497863752.05
