Country,2004-2005,2006-2007,2008-2009,2010-2011,2012-2013,2014-2014,2015-2015,2016-2016,2017-2017,2018-2018,2019-2019,2021-2021
United States,0.8,0.8,0.8,0.85,0.8,1.0,0.9,0.9,1.0,0.9,0.8,0.2
"Tanzania, United Republic of",,21.0,,13.3,,,,,,13.6,,
Bosnia and Herzegovina,0.1,0.0,,0.0,,,,,,,,
Mongolia,,0.3,,0.15,0.1,0.0,,0.1,,0.1,,
Niger,40.9,34.7,,19.2,,18.1,,,,15.5,,14.3
France,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
Tajikistan,5.0,4.5,1.4,,,,1.4,,,,,
Grenada,,,,,,,,,,0.0,,
Iceland,0.05,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,,,
Ireland,0.0,0.1,0.25,0.4,0.3,0.3,0.3,0.1,0.2,0.0,0.0,0.0
Liberia,,19.6,,,,6.4,,7.5,,,,
"Palestine, State of",0.05,0.1,0.0,0.05,,,,0.1,,,,
Tunisia,0.5,,,0.3,,,0.0,,,,,0.1
Uzbekistan,,,,,,,,,,,,
Thailand,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belize,,,,,,,,,,,,
Malaysia,,0.2,0.1,0.0,0.0,,0.0,,,0.0,,0.0
