Country,1990-1992,1993-1995,1996-1998,1999-2001,2002-2004,2005-2007,2008-2010,2011-2013,2014-2016,2017-2019,2020-2021,2022-2023
New Zealand,14789.79,16986.92,18962.97,21533.68,24130.11,27591.66,30574.72,33978.25,38244.03,43290.0,46738.75,53218.75
Chile,4947.61,6583.61,8489.59,9422.18,10931.74,15079.11,16924.52,21446.93,22987.73,25312.03,27246.65,32435.32
El Salvador,3009.18,3609.65,4032.7,4409.76,4810.14,5614.43,6118.77,6746.25,7903.07,9225.63,10007.89,12142.87
Solomon Islands,1404.45,1723.48,1850.05,1585.17,1459.54,1775.67,2032.6,2364.52,2488.34,2669.15,2652.75,2971.25
Austria,20446.72,22675.1,25549.63,28899.27,32366.5,37371.75,41411.77,46277.38,50449.88,57228.52,61016.02,72363.54
South Africa,6467.44,6725.42,7434.15,8123.62,9291.08,11360.53,12610.0,13331.12,13630.24,13776.67,13617.61,15589.1
Cambodia,1034.24,857.88,840.23,1074.53,1367.37,1941.36,2338.4,2828.8,3381.42,4241.12,4586.24,5413.41
Sri Lanka,2558.74,3131.57,3740.68,4378.48,5025.08,6402.94,7811.65,10141.81,12143.13,13955.8,13628.52,14318.8
Tuvalu,1673.07,1975.74,2183.62,2533.14,2811.51,2846.03,3100.08,3220.66,3731.29,4528.08,4929.11,5578.84
Syrian Arab Republic,,,,,,,,,,3450.94,3210.81,
Côte d'Ivoire,2733.4,2695.47,3125.29,3184.45,2937.39,3096.74,3422.99,3583.08,4640.01,5440.6,6249.78,7512.54
Botswana,6174.75,6783.77,7867.65,8874.75,9905.52,11869.59,12133.71,12649.51,14450.69,14837.56,15436.07,18949.68
Armenia,2240.47,1594.91,2050.38,2612.11,3953.23,6332.2,7492.39,9002.96,10458.07,13937.75,16211.27,21749.85
Ghana,1659.85,1875.71,2092.99,2313.76,2592.25,3075.11,3649.83,4820.51,5208.12,5527.16,6268.28,7299.58
Lebanon,4267.66,6346.94,7686.75,8023.21,9078.21,10632.79,13682.79,15975.68,17568.04,21668.32,14116.55,12852.67
Serbia,,4826.18,5647.2,6010.85,7832.87,10209.76,12653.55,14102.52,15147.78,18004.81,21319.84,26229.6
Macao,28536.46,34192.52,34557.33,34280.72,45185.14,67333.95,84224.97,131888.08,125163.4,127296.14,65863.15,87226.64
Saudi Arabia,35877.96,37079.6,37756.65,37342.34,39998.51,46674.23,47916.48,53659.76,48601.98,47486.97,43789.53,54621.68
Myanmar,457.36,569.67,697.36,942.3,1388.69,2143.73,3023.34,3826.85,4397.61,5422.0,5418.09,5793.89
Türkiye,8788.83,9937.48,10574.51,9102.02,9907.79,13437.27,16274.7,20863.9,25552.23,28317.92,30158.87,41253.09
