Country,1990-1992,1993-1995,1996-1998,1999-2001,2002-2004,2005-2007,2008-2010,2011-2013,2014-2016,2017-2019,2020-2022
Burundi,-10686500000.0,-12857333333.33,-19260510000.0,-24946700000.0,,,-70027000000.0,-84440000000.0,-248397455826.67,-189999535991.0,-80359258427.5
"Micronesia, Federated States of",,,,,,,3217176.54,6790869.33,34971426.47,71989889.97,25832281.58
Cambodia,,,,,-616563656810.38,-260980574911.93,-1247530871293.58,-1485652196705.6,-614932424635.15,620736354301.41,-5861954697951.0
North Macedonia,,,,,,2540534355.97,-8734000000.0,-16820820753.17,-19765317876.67,-14118783731.33,-46175514118.0
Italy,,-72587000000.0,-40587333333.33,-27752666666.67,-35192333333.33,-37500000000.0,-59566666666.67,-51469000000.0,-48291000000.0,-38167333333.33,-158167333333.33
Pakistan,,,-157246500000.0,-159563000000.0,,,,,,,
Sudan,,,-89860000.0,-104620000.0,,,-5936600000.0,-6615700000.0,-7160200000.0,,
Gambia,52360000.0,,,,,,,,,,
Mali,,,,-69981974500.0,-70285447591.24,250602098644.24,-90698666723.0,-84191000000.0,-193723148120.67,-249204283048.33,-415557018054.0
Malaysia,,,3196333333.33,-12859401000.0,-19551000000.0,-19742117582.09,-39581401318.15,-41023138333.33,-36965789462.91,-47678686545.06,-94966449847.75
Tunisia,-402933333.33,-284000000.0,-352600000.0,-660966666.67,-816533333.33,-1095533333.33,-689914000.0,-3020850000.0,,,
Central African Republic,,,,,-3173215488.0,,-51587716764.13,-30629660082.49,5963153411.34,23074003446.43,-28712556693.35
Japan,-5221000000000.0,-19542800000000.0,-29535000000000.0,-32848633333333.33,-30224633333333.33,-16941266666666.66,-35682666666666.66,-37458700000000.0,-25050566666666.67,-19414266666666.67,-42098433333333.34
Maldives,-234933333.33,-307100000.0,-140233333.33,-342100000.0,-413000000.0,-942900000.0,-4234900000.0,-2759100401.0,-3403504688.75,-2808731937.72,-9202088495.33
Myanmar,,,,,-192695000000.0,-182711000000.0,,870608500.0,-2061148514666.67,-3356613751333.33,
Cabo Verde,,,,,,-3043331406.3,-6141800081.21,-9583188882.27,-3106238285.31,-4017255108.79,-16516768698.0
Lithuania,3976772.47,-35417638.25,-722101333.33,-381313000.0,-256476666.67,-62204000.0,-1739993666.67,-1495313000.0,-197651000.0,139440333.33,-1611846333.33
Saint Vincent and the Grenadines,,,,-9786500.0,-17707333.33,-52082901.67,-31815164.33,-69243703.33,-6966666.67,-35140000.0,
United Arab Emirates,,,524000000.0,184000000.0,,,,539342140.47,77016483.04,7876104370.1,10948332219.47
Indonesia,129000000000.0,7547333333333.33,712033333333.33,,-25786029933921.67,,-46525400000000.0,-148293000000000.0,-277069756239537.38,-319120880334382.7,-718436155689286.1
Malawi,,,,,,,-20000564700.0,-40494185662.86,-131897802814.67,-264521309442.98,-823054558376.22
Israel,-4957300000.0,-7141000000.0,-10834000000.0,-13834256760.8,-32959894129.08,-11083731246.75,-39708366412.3,-40781588905.85,-21445324737.4,-38518776258.64,-69091674966.12
