Country,1960-1967,1968-1974,1975-1981,1982-1988,1989-1995,1996-2002,2003-2009,2010-2016,2017-2023
Tuvalu,15.39,13.37,10.36,10.12,12.44,11.92,11.22,10.13,10.55
Central African Republic,12.92,13.36,13.97,14.08,15.1,15.03,14.87,15.5,15.8
Iceland,11.52,10.84,9.15,8.56,7.9,7.91,7.01,6.7,6.33
Saint Martin (French part),14.6,13.86,13.98,9.05,9.98,10.15,9.03,8.33,6.4
Peru,14.26,14.36,14.13,13.45,12.69,11.62,10.24,9.6,8.69
Azerbaijan,13.99,14.7,11.39,10.16,11.21,10.63,7.48,7.19,7.99
Mexico,15.16,15.48,14.95,13.82,12.23,11.3,10.18,9.21,8.28
Honduras,15.39,15.45,15.46,15.64,15.01,14.21,13.44,11.81,10.14
Armenia,13.3,12.53,9.6,9.53,10.05,9.19,5.89,5.38,6.21
"Bolivia, Plurinational State of",12.83,13.13,13.15,13.19,13.1,12.86,11.97,11.13,10.35
El Salvador,14.73,15.18,14.44,13.85,13.26,12.34,11.11,8.84,8.16
"Moldova, Republic of",11.22,9.23,8.0,8.41,8.85,7.08,5.41,5.45,6.24
Lithuania,8.98,8.36,7.5,6.93,7.2,6.43,4.74,4.21,4.75
Guyana,15.94,16.02,14.38,12.84,11.64,12.4,11.63,9.8,9.3
Mozambique,13.32,14.19,14.29,14.23,13.89,14.02,14.48,14.5,14.33
Tunisia,14.51,14.84,13.88,13.23,12.33,10.19,7.79,7.45,8.27
Denmark,7.57,7.76,6.99,5.93,5.17,6.04,6.0,5.7,5.13
