Country,1990-1993,1994-1997,1998-2001,2002-2005,2006-2009,2010-2012,2013-2015,2016-2018,2019-2021
Thailand,710237118.22,976632104.87,727854215.66,791610212.13,1190875775.52,1523698622.46,1474453418.99,1572834601.01,1848759322.64
Norway,89929410.09,81444311.64,74232043.77,75400026.26,95444453.03,103380164.72,80420346.45,53529976.73,55163468.6
Canada,491084712.0,432823576.15,354313234.97,478703075.69,617830555.91,650730204.21,589314197.58,548711081.94,574342253.43
Bangladesh,1272947406.56,1349609044.33,1325725626.91,1238741126.7,1339658266.28,1624405925.72,1778218598.72,2410509591.29,2594233862.16
"Iran, Islamic Republic of",1471254178.86,1286428012.12,1260810644.59,1213690968.07,1797956419.22,2643293964.67,2059984503.9,1700425766.52,1123992544.76
"Virgin Islands, U.S.",,,,4783709.88,5689460.68,6751643.18,6839111.74,6589789.56,7479928.12
Equatorial Guinea,4483653.91,4311472.62,12063103.93,42938680.63,122533936.46,158129960.26,130645463.17,76158712.25,58987750.01
Mozambique,82300183.51,83163917.4,105590607.87,120152663.16,165147927.87,187778541.68,202089755.24,146299545.51,163532916.23
"Tanzania, United Republic of",213357057.79,237222388.21,425959072.93,385875691.3,429209135.55,519279143.0,564841485.75,651414556.02,871141102.1
Italy,1985336919.58,1494890744.34,1203305835.64,1326041835.39,1546224783.39,1464306522.25,1373476976.91,1172004146.37,1235556418.59
Qatar,24246343.58,27502401.83,25365453.86,42506329.94,76064339.91,97585598.91,116593538.33,98492758.6,102186736.72
Portugal,140749309.81,156556485.91,163350937.5,187885923.66,191376423.08,151112975.93,115936450.53,92669601.53,93043044.89
Greece,197811728.3,234775317.18,204206512.28,285545527.13,445197876.73,406582584.51,275444798.0,215033423.59,222206961.39
Cambodia,55899661.72,73772847.79,55831967.55,60556715.67,72166453.9,83235949.82,96159164.61,124464785.21,135572427.32
Niger,282442614.17,178550079.16,170254835.05,212335989.36,290165047.77,286395642.51,282910824.93,309694725.43,344551673.83
Tonga,1090829.84,1487439.58,1302195.44,1306682.12,1682352.97,1973969.47,1842931.43,1618418.15,1633520.39
Timor-Leste,,,9705110.83,9724061.19,8036475.53,11062746.05,15967640.96,17428130.79,20806106.58
