Country,1991-1993,1994-1996,1997-1999,2000-2002,2003-2005,2006-2008,2009-2011,2012-2014,2015-2017,2018-2019,2020-2021,2022-2023
Argentina,47.04,38.0,39.38,35.26,40.09,41.76,40.89,39.98,37.44,35.4,30.52,35.73
Austria,63.27,60.28,57.4,55.72,52.79,54.18,54.07,53.45,50.71,52.05,51.45,54.32
Côte d'Ivoire,59.06,59.25,58.77,56.03,53.39,51.18,48.84,48.62,48.57,46.5,45.7,45.22
Germany,56.32,49.52,47.39,47.73,43.52,46.73,48.1,47.96,46.68,49.41,50.08,52.68
Guinea,36.02,37.06,38.07,38.59,37.25,34.72,32.15,29.68,27.19,25.21,24.32,24.26
Mongolia,40.93,41.15,40.15,39.28,37.2,34.98,31.94,32.92,27.79,32.46,31.7,31.59
Somalia,11.98,12.38,13.73,14.71,15.07,15.32,15.31,14.72,14.19,13.63,13.07,13.44
Bhutan,58.68,56.0,53.47,50.82,46.29,41.78,36.95,25.11,25.22,23.18,21.23,18.61
Cuba,43.77,47.0,47.27,47.67,47.65,43.59,45.05,44.87,46.51,48.0,45.09,49.36
New Caledonia,30.4,29.81,30.05,30.86,31.57,32.36,32.37,30.52,27.58,23.57,23.02,26.55
Eswatini,25.17,22.81,20.39,16.75,14.86,13.4,13.37,13.8,13.65,12.89,11.57,12.8
Slovenia,32.54,36.6,38.59,34.38,36.81,41.86,37.44,29.9,33.82,37.49,30.76,35.74
Australia,57.92,61.34,61.05,62.0,63.07,64.94,61.14,58.55,58.06,59.42,57.72,61.92
Paraguay,67.36,68.8,69.46,68.86,67.3,66.97,65.14,63.91,61.66,61.99,59.98,58.64
Senegal,54.95,53.36,52.13,50.45,47.72,44.12,39.35,34.29,33.2,36.85,39.49,39.01
Samoa,54.76,53.41,51.56,49.24,47.53,46.27,46.3,45.5,45.48,45.44,44.17,44.98
Zambia,29.99,30.28,32.09,30.43,28.73,32.72,31.49,33.96,32.29,34.54,37.56,35.67
Mozambique,63.22,61.47,61.62,60.56,59.91,59.28,58.54,57.92,56.99,55.57,54.15,54.49
Montenegro,15.04,14.75,14.5,14.49,14.18,16.57,16.35,16.67,21.88,27.85,22.55,25.43
"Virgin Islands, U.S.",40.11,39.45,38.88,37.55,36.32,36.19,34.48,34.92,36.97,37.29,34.38,37.32
Japan,44.2,45.27,44.44,41.19,39.31,40.51,37.71,38.32,41.37,45.31,45.45,45.81
United Arab Emirates,62.66,62.64,62.14,61.53,60.72,60.8,60.75,60.74,60.36,59.34,44.74,51.17
Bangladesh,71.58,70.68,68.29,66.5,66.29,64.02,58.7,52.43,48.23,48.57,46.76,46.73
Luxembourg,50.7,40.43,34.98,35.15,27.33,26.68,24.56,23.08,26.77,29.6,27.39,29.36
Viet Nam,66.94,65.63,58.52,54.83,54.18,54.22,58.38,57.46,56.74,56.61,48.69,43.97
Comoros,17.85,17.31,16.45,15.38,14.34,14.6,15.05,15.46,15.16,14.61,14.12,13.96
Angola,34.86,35.01,35.81,35.1,35.24,35.7,35.58,36.67,36.3,36.13,36.64,37.48
Togo,27.51,26.56,24.69,23.08,22.62,22.61,22.98,22.73,20.9,18.97,18.31,18.76
