Country,1985-1989,1990-1994,1995-1999,2000-2004,2005-2009,2010-2014,2015-2019
"Venezuela, Bolivarian Republic of",53479800000.0,66140200000.0,77717800000.0,90330540000.0,114572674000.0,125165730000.0,107402976352.0
Colombia,33440384700.0,40339536544.0,48763759578.0,50244494860.0,60007995514.0,68220037126.0,75604561408.0
Egypt,35539200000.0,45100500000.0,57486700000.0,86141263864.0,119906997654.0,158624759076.0,192640087388.0
Trinidad and Tobago,3341600000.0,3831800000.0,4850400000.0,5922880000.0,7487914200.0,9157900800.0,10742960658.0
United States,2835072797114.0,3330219587826.0,3747800174440.0,4103631624658.0,4336434954342.0,4352363327400.0,4371566827644.0
New Zealand,30001369064.0,33517204960.0,37014412544.0,40585717770.0,43483917392.0,44062222934.0,44190690508.0
Latvia,5398600000.0,4898000000.0,4303600000.0,4211000000.0,5082200000.0,6047600000.0,6521159806.0
Japan,724179600000.0,924037200000.0,1046881200000.0,1099936400000.0,1159048400000.0,1103514861334.0,1039114585842.0
Australia,136764400000.0,162108500000.0,190140300000.0,223949730000.0,241437630000.0,251029578800.0,260193527092.0
Pakistan,36199400000.0,52943000000.0,65098800000.0,73621200000.0,95376269160.0,101486686338.0,124325638792.0
Oman,3900800000.0,5254000000.0,7446600000.0,10278400000.0,15033860000.0,24416804200.0,35637538254.0
Greece,30819800000.0,37449000000.0,44712400000.0,55995800000.0,61883800000.0,57082600000.0,53008184260.0
Hungary,28683200000.0,31302800000.0,35905400000.0,35123200000.0,37501600000.0,33544400000.0,32217400000.0
South Africa,153121000000.0,172005600000.0,201099000000.0,224035800000.0,254009400000.0,258192000000.0,253380400000.0
Belgium,62452200000.0,71619400000.0,79407400000.0,83235000000.0,87525800000.0,84882055000.0,82123440040.0
Ukraine,283740000000.0,252574000000.0,179989600000.0,176135200000.0,188378400000.0,191969040000.0,159718065286.0
Germany,537579600000.0,536774980000.0,551066400000.0,595180140000.0,627805900000.0,628561485554.0,641671729886.0
Slovenia,,12465600000.0,13158800000.0,14356600000.0,15615200000.0,16355000000.0,16012709800.0
