Country,1990-1992,1993-1995,1996-1998,1999-2001,2002-2003,2004-2005,2006-2007,2008-2009,2010-2011
Niue,40.0,40.0,40.0,40.0,40.0,40.0,40.0,50.0,50.0
Tokelau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,94353.33,97513.33,145780.0,177000.0,177000.0,177000.0,177000.0,177000.0,177000.0
Türkiye,15987000.0,18333666.67,18376333.33,15961600.0,15966000.0,16344000.0,18201500.0,19360000.0,20796500.0
Mauritius,20033.33,18300.0,17200.0,20000.0,14500.0,13250.0,16050.0,15200.0,12500.0
Sao Tome and Principe,90476.67,95496.67,101790.0,109040.0,112255.0,114860.0,117020.0,119060.0,121070.0
Mozambique,,,,331286.67,525740.0,539560.0,500795.0,625445.0,713030.0
"Bolivia, Plurinational State of",2415696.0,2826663.33,2934193.33,2649828.0,2791689.5,3009743.5,3189330.0,3230475.0,3271851.0
Sweden,52597000.0,57966666.67,59033333.33,61733333.33,66850000.0,82750000.0,71400000.0,67950000.0,72151650.0
Czechia,11192000.0,11584333.33,13376000.0,14339333.33,14840500.0,15555500.0,18093000.0,15844500.0,16058500.0
Bulgaria,3761333.33,3025333.33,3159000.0,4375666.67,5110000.0,5924500.0,5844000.0,5335000.0,5936500.0
United States,494794000.0,471221000.0,465019333.33,461658666.67,448256500.0,464543000.0,441088500.0,356518500.0,324209500.0
Philippines,19042703.33,17469326.67,16771173.33,16549070.0,16002290.0,16104310.0,15997515.0,16329710.0,16016190.0
"Tanzania, United Republic of",21041300.0,22304066.67,22901400.0,23138766.67,23531200.0,23922550.0,24334600.0,24783750.0,25149700.0
Belgium,3896666.67,3592000.0,3309333.33,2998666.67,4641500.0,4086000.0,3814000.0,3659500.0,3836000.0
Nicaragua,5872377.67,5771615.33,5880614.0,5937300.33,5955098.0,6020144.5,6081741.0,6121609.0,6263217.0
China,53415666.67,60402566.67,58547566.67,44804800.0,42235350.0,48674800.0,63018650.0,69167950.0,74814250.0
Malawi,6059548.33,6082107.0,6236703.67,6360484.0,6446783.0,6521198.0,6614724.0,6720534.0,6835471.5
Brazil,235961666.67,236535666.67,199369000.0,176041333.33,195699500.0,227552000.0,220970000.0,237065000.0,232203000.0
Iceland,,,297.0,267.33,469.0,651.5,663.5,1292.5,3493.0
Guyana,1066013.33,1284300.0,1368153.33,1230756.67,1187825.0,1346155.0,593080.0,496490.0,530015.0
Canada,164526000.0,182585666.67,183027333.33,195318333.33,188591000.0,205622000.0,174303500.0,128030500.0,145896000.0
Montenegro,,,,,,453500.0,484500.0,427000.0,421000.0
Niger,6223666.67,6965100.0,7626600.0,6614233.33,3436000.0,3497000.0,3558000.0,3558000.0,3558000.0
Ghana,14329666.67,21997733.33,25221233.33,24019300.0,21937500.0,18232500.0,15126500.0,13566000.0,13562500.0
