Country,2009-2010,2011-2012,2013-2013,2014-2014,2015-2015,2016-2016,2017-2017,2018-2018,2019-2019,2020-2020,2021-2021,2022-2022
Zimbabwe,,,,72.06,,,,,24.79,,22.18,16.25
Sri Lanka,37.47,31.42,31.16,29.54,34.2,32.08,32.29,33.74,35.32,44.0,39.84,36.15
"Venezuela, Bolivarian Republic of",23.27,21.26,,,,18.17,17.41,,,,,
Cyprus,34.16,30.5,34.44,37.72,36.83,33.89,33.97,33.18,35.71,40.02,38.0,37.53
New Zealand,53.72,54.92,53.89,53.16,53.81,54.48,54.42,53.48,51.43,,,
Türkiye,34.92,34.78,35.43,34.42,32.91,31.63,32.4,33.4,32.56,41.24,33.99,31.58
Senegal,,,,,32.51,31.54,19.32,,15.27,,,
Luxembourg,50.92,50.0,49.26,47.36,45.19,46.03,46.33,44.32,42.64,47.17,52.06,45.9
Cambodia,43.12,35.66,33.22,31.6,32.04,30.15,29.33,,23.23,32.95,37.62,
Croatia,22.34,20.78,20.21,24.0,28.99,28.15,27.33,30.18,29.5,32.97,30.17,31.91
Puerto Rico,,,,,28.94,,,,,,,
Guatemala,52.37,48.54,44.92,38.66,42.62,,,,,,,
Uruguay,,,,,,,,,,,,49.98
"Tanzania, United Republic of",42.52,34.07,6.2,50.22,,,,,,48.52,,
Honduras,48.5,44.6,45.14,43.63,45.24,43.86,46.76,46.9,41.41,48.05,44.42,37.29
Sweden,57.56,56.2,56.09,56.06,56.55,54.6,54.86,54.22,55.69,56.99,53.88,53.43
Spain,41.89,41.2,42.18,41.23,40.84,39.79,41.04,39.81,41.11,46.08,46.28,45.23
Tunisia,,,,,,,,,17.9,,,
Nepal,,,,,,,41.01,,,,,
Lebanon,,,,,,,,,25.03,,,
Pakistan,40.54,41.28,45.05,35.21,38.31,37.72,,39.94,50.28,,43.35,
Vanuatu,64.75,,,,,,,,35.67,61.82,,
Netherlands,78.22,78.04,78.33,77.6,77.93,76.65,75.49,76.51,75.97,77.66,77.84,76.49
Congo,18.14,,,,,,,,,,,
Trinidad and Tobago,9.26,7.51,5.43,7.37,6.81,7.09,,,7.43,17.41,12.62,9.5
