Country,1960-1966,1967-1973,1974-1980,1981-1987,1988-1994,1995-2001,2002-2008,2009-2015,2016-2022
Nepal,1514.71,1993.29,2993.43,6723.29,15036.57,25981.86,42133.14,56904.29,91187.73
Uzbekistan,0.0,0.0,0.0,0.0,9647.71,9522.0,6505.0,29551.94,123318.96
Guatemala,2100.0,2985.71,4149.57,3266.86,7639.86,21730.57,30657.0,38651.91,45378.41
Yemen,23328.57,29942.86,64040.29,66940.14,79038.0,119647.29,206452.57,192227.71,144361.6
North Macedonia,0.0,0.0,0.0,0.0,421.43,962.43,1089.86,1598.71,1871.46
Mexico,241246.86,403589.0,744005.0,1338472.63,1359637.84,1422472.55,1537427.95,1716757.82,1896093.49
Bahamas,2150.0,3064.29,5347.29,8973.83,11839.64,14221.42,15054.14,14030.33,9966.94
Slovakia,0.0,0.0,0.0,0.0,894.43,2516.43,2776.14,2925.41,4303.27
Serbia,0.0,0.0,0.0,0.0,0.0,0.0,3925.08,11719.26,8679.49
Ireland,34114.29,72247.57,102072.57,236194.43,300396.71,399932.86,335248.5,331724.23,279488.61
Zambia,32100.0,46142.86,51502.14,58003.14,68847.14,71486.43,73156.43,98258.57,143755.16
Afghanistan,285.71,485.71,738.57,970.0,1391.43,1471.43,1592.86,4828.57,10754.29
Canada,1159881.0,1322085.29,1245653.57,1460795.57,1484106.14,1099973.86,1267634.57,1079950.61,995642.06
Brazil,341734.0,567709.0,743824.14,908341.57,712652.86,758412.43,1037016.14,1250947.08,1355393.61
"Iran, Islamic Republic of",19600.14,22984.0,68857.71,126070.29,292254.29,400147.14,505624.43,804175.72,1227268.9
United Arab Emirates,34428.57,41285.71,65514.29,74257.29,95911.29,111086.43,92349.57,74281.14,74684.8
Georgia,0.0,0.0,0.0,0.0,9372.29,2443.0,19339.29,28559.57,179451.16
Oman,60714.29,101428.57,162690.57,102952.14,122099.86,120827.86,150890.06,192601.54,604698.92
Panama,27228.57,71965.0,164860.71,167907.0,167050.0,197064.43,247700.14,197805.49,214181.48
Czechia,0.0,0.0,0.0,0.0,6576.71,22604.86,24565.43,24194.91,24412.0
Greece,85705.71,95556.14,103106.29,113639.21,161755.41,191784.01,198695.0,179902.4,205632.94
"Korea, Democratic People's Republic of",368841.71,513764.0,958352.14,1551493.43,1524771.14,804704.0,713207.14,742546.43,867493.33
Cyprus,673.57,1321.71,1200.43,2133.88,5775.57,33892.0,54954.14,5960.17,8921.96
Italy,282304.71,403204.0,464674.33,554386.9,563297.24,539260.54,454660.32,360766.44,316974.72
Malta,1351.43,1303.86,1372.57,1312.57,1350.29,4352.43,4973.86,9471.33,19306.7
Albania,3228.57,7142.86,8714.29,10451.94,7697.79,2625.41,6280.37,10244.83,15438.32
Honduras,2771.43,5150.0,5966.43,14149.86,25922.29,30905.86,57013.71,58595.86,80818.13
Estonia,0.0,0.0,0.0,0.0,57387.43,117556.71,94773.0,79794.11,79869.0
Northern Mariana Islands,157.14,171.43,148.29,228.71,181.57,270.71,213.14,163.46,161.76
