Country,1991-1993,1994-1996,1997-1999,2000-2002,2003-2005,2006-2008,2009-2011,2012-2014,2015-2016,2017-2018,2019-2020,2021-2022
Kyrgyzstan,27.6,20.12,15.34,13.97,21.95,27.97,30.17,30.45,30.67,30.28,33.08,33.6
Russian Federation,39.71,37.27,35.54,36.52,37.66,37.89,37.22,37.93,37.39,37.36,37.36,37.54
Belarus,44.93,41.84,41.0,41.22,42.29,43.73,44.29,44.35,43.64,42.19,42.29,42.68
Kazakhstan,24.25,22.89,22.19,22.42,24.06,25.57,26.0,27.37,29.3,29.53,29.74,30.58
Samoa,12.31,12.67,13.35,14.72,15.88,16.9,18.03,18.67,18.1,17.76,18.41,18.96
Vanuatu,6.82,7.08,7.31,7.54,7.75,9.31,9.3,8.56,8.98,9.54,12.5,15.92
Norway,34.66,34.37,34.2,32.86,32.54,32.78,31.75,31.96,31.25,30.71,30.63,30.03
Solomon Islands,8.94,9.61,9.91,9.38,10.08,11.37,12.91,14.25,15.07,16.05,16.85,17.28
Dominican Republic,28.12,28.11,27.58,25.96,26.31,26.2,23.03,22.54,24.51,25.69,25.2,27.16
Saudi Arabia,28.66,28.21,27.69,26.69,26.75,26.7,26.48,26.86,28.18,29.39,26.53,21.12
Portugal,40.31,39.2,42.25,43.4,41.49,40.34,37.62,33.01,33.18,33.82,33.87,32.26
Maldives,16.27,15.46,15.79,16.7,17.63,16.13,16.59,20.59,24.18,25.11,25.66,26.41
Poland,41.61,41.34,41.76,39.85,38.34,41.35,42.15,42.01,42.68,43.49,43.64,42.66
Mozambique,4.89,5.13,5.64,6.31,7.34,8.65,10.13,11.88,13.42,14.01,14.42,14.97
Uganda,9.38,9.57,9.79,9.99,9.93,9.59,9.9,10.41,10.37,10.43,10.42,10.7
Cabo Verde,18.8,20.65,23.17,25.71,27.71,30.02,29.44,26.54,25.82,30.21,30.05,30.41
Germany,49.81,47.66,46.15,44.8,42.51,41.31,40.5,40.0,39.51,39.19,39.01,39.01
Bosnia and Herzegovina,37.63,39.01,42.15,43.02,39.93,39.37,38.75,38.3,37.76,39.06,42.58,44.42
Sao Tome and Principe,19.78,21.09,22.71,24.19,24.73,23.48,24.63,25.57,26.05,26.43,26.5,27.05
Ecuador,29.24,26.51,26.94,26.09,22.6,23.45,23.09,23.67,24.65,23.77,21.4,22.47
Burkina Faso,4.25,4.39,4.82,5.28,5.98,6.67,7.02,7.42,7.75,8.05,8.34,8.71
Lao People's Democratic Republic,3.79,4.29,5.05,5.97,7.03,8.28,9.67,10.63,11.16,11.15,9.74,8.88
Romania,39.18,37.21,34.6,31.69,34.69,36.77,35.73,35.01,35.86,36.69,36.99,40.61
"Virgin Islands, U.S.",31.02,30.95,30.89,30.8,30.38,30.32,28.31,24.92,23.76,23.18,22.98,23.16
Brunei Darussalam,31.09,30.52,28.96,27.77,26.62,25.34,23.98,22.99,21.82,24.09,30.97,33.83
Albania,16.57,16.9,16.95,19.0,20.48,22.78,26.35,22.2,22.55,22.83,23.54,24.92
