Country,1960-1965,1966-1971,1972-1977,1978-1983,1984-1989,1990-1995,1996-2001,2002-2007,2008-2012,2013-2017,2018-2022
Sweden,14.75,14.47,12.83,11.33,12.47,13.52,10.27,11.27,11.98,11.74,10.88
Dominica,35.21,31.9,24.75,22.2,24.09,24.02,18.77,15.97,14.1,13.24,13.27
Guinea,45.61,45.36,45.37,45.9,46.4,45.73,42.59,40.02,39.24,37.59,34.92
Madagascar,46.68,47.18,47.42,45.23,44.06,44.33,41.83,38.21,35.83,32.96,31.34
Norway,17.42,17.37,14.47,12.5,12.93,14.03,13.3,12.38,12.46,11.28,10.04
Oman,52.91,50.52,51.19,52.93,45.06,32.01,25.87,21.81,22.28,21.06,18.81
Gabon,32.71,34.63,36.77,38.6,38.6,36.41,33.71,32.81,32.95,30.98,27.8
Canada,24.53,17.82,15.63,15.23,14.7,13.88,11.35,10.78,11.22,10.68,9.64
French Polynesia,41.47,39.13,33.48,29.52,30.39,25.69,20.63,17.88,17.01,14.94,13.02
Ghana,48.92,47.21,45.61,44.79,43.19,38.26,35.48,34.56,33.01,31.12,28.05
Nicaragua,49.17,47.57,46.38,43.31,39.06,34.08,28.77,25.49,24.09,22.77,20.89
Cayman Islands,,,,,16.84,17.4,15.43,14.35,14.34,11.34,11.12
Uganda,48.23,48.78,48.83,48.79,50.55,51.12,49.23,46.27,42.94,39.51,37.2
kos,40.2,37.65,35.91,32.44,29.54,23.17,19.54,17.87,18.48,14.22,11.39
Afghanistan,50.63,51.12,51.04,50.43,50.75,51.91,50.52,45.95,40.63,38.56,36.09
Uzbekistan,46.54,39.04,36.66,34.85,36.23,32.0,23.42,21.0,22.26,22.84,24.86
Saudi Arabia,51.05,50.17,47.97,42.83,37.85,32.1,28.21,23.98,21.97,19.66,17.96
South Africa,39.92,39.66,37.19,34.41,35.31,28.56,22.31,21.46,22.73,21.29,20.37
Cabo Verde,45.48,42.38,42.22,41.78,40.23,36.43,30.37,25.41,21.91,19.33,17.22
Côte d'Ivoire,54.54,53.3,52.13,52.2,47.75,45.75,44.82,41.92,38.77,36.37,34.24
United States,21.93,17.88,14.92,15.63,15.85,15.62,14.27,14.12,13.16,12.26,11.18
Comoros,47.25,45.87,45.58,45.52,43.81,40.18,36.74,34.5,33.81,32.16,29.89
Myanmar,41.11,38.49,35.78,33.43,29.81,26.28,23.56,21.65,19.45,18.37,17.37
Serbia,17.86,16.03,15.44,14.12,13.11,11.64,10.21,10.0,9.36,9.24,9.16
Bhutan,48.71,47.85,45.6,42.96,39.46,34.63,27.47,22.11,19.55,16.82,12.82
Armenia,35.53,25.02,23.57,25.34,25.5,20.19,13.68,12.48,14.07,14.73,12.48
Aruba,30.97,24.3,21.54,21.74,20.33,16.73,15.02,12.65,12.45,12.62,8.3
