Country,1970-1977,1978-1984,1985-1991,1992-1998,1999-2005,2006-2012,2013-2019
Sudan,42384019.25,53420557.14,66873785.71,59375759.14,66793353.86,125199803.43,438268173.29
Cuba,102398474.0,131015809.43,143980153.86,129428318.57,93919977.43,88700167.71,97078423.57
Malawi,14316627.2,16062047.86,19345757.69,18261164.44,23781406.86,25997888.43,28672411.81
Mexico,450076770.0,577728328.57,661012268.57,860750462.86,1081480714.29,1235357171.43,1264450000.0
Portugal,85698519.0,107106375.86,123611344.57,173499210.29,253239810.0,197731792.43,134139550.0
Germany,1752415225.0,1766099057.14,1815329257.14,2093510042.86,1886136942.86,1693861728.57,1675129057.14
Kenya,55813084.36,68255591.0,82087079.0,83706533.57,108951814.86,169453524.71,234883956.57
Azerbaijan,17420.43,21145.67,4199625.06,36460477.43,54626367.43,88987473.71,113528849.57
Bahamas,10188276.36,8615439.26,10734696.0,11755106.57,15692688.0,16279517.14,17197376.86
Nicaragua,14418103.06,16060573.31,17765129.14,22282534.0,27848068.29,33592347.71,37413748.0
Algeria,79712939.38,114166761.0,154268635.14,138891382.71,176123480.14,326222945.71,404823487.14
Burkina Faso,18550878.7,22852489.77,28268242.57,30867587.24,41836240.0,53165009.43,70173191.14
Austria,159593810.0,165633672.86,176938578.57,205725295.71,217016000.0,232384081.43,229588017.14
Estonia,1274381.21,1546899.3,6364653.33,74302846.29,39787513.29,47940928.14,52220715.57
Croatia,1150153.61,1396106.48,5259736.46,49098449.0,74375010.71,91703965.0,68904060.0
India,1684698421.25,2032765545.71,2530051892.86,3057680384.29,3777957842.86,5203314157.14,6439088042.86
Uganda,35235405.95,34794989.37,38641644.91,48769527.13,55362136.71,67526964.71,80594556.86
United Kingdom,990219037.5,1004912200.0,1146190385.71,1208524357.14,1305361042.86,1211265071.43,1214166257.14
"Venezuela, Bolivarian Republic of",109778276.38,131543149.71,140554832.29,220180424.29,222263501.43,361693892.86,484602852.57
Burundi,11979179.31,14034173.06,16500076.96,15553055.1,17738340.21,22093525.31,22499891.1
Cyprus,16903332.75,21779702.57,24771530.86,39517000.86,58838553.0,57574393.14,40679272.71
Mongolia,25288566.85,27521695.51,33873459.57,40822951.67,32394618.03,28702350.43,38967297.29
Denmark,99407523.12,96696383.0,102886668.43,120001641.57,173215072.86,160632977.14,145343952.86
United States,5966927487.5,6172812542.86,6859106485.71,8167219657.14,9956377328.57,9583842542.86,9210481457.14
Eritrea,1609500.01,1953681.0,2088118.37,10617290.5,15569775.9,14905576.11,13395614.13
Central African Republic,6317681.05,8108822.41,9376332.71,7658630.97,8781793.31,9136183.89,8873670.61
Myanmar,65810394.16,82789393.76,94431094.54,82084655.29,68691759.43,102830448.57,127686376.57
Ecuador,36806210.25,50825156.71,65683140.57,79489288.57,91510757.29,130119273.71,142766215.43
