Country,1950-1962,1963-1975,1976-1988,1989-2001,2002-2014,2015-2027,2028-2040,2041-2052,2053-2064,2065-2076,2077-2088,2089-2100
Estonia,30.02,30.3,29.35,28.18,28.21,25.02,21.64,22.46,20.66,20.7,20.79,19.73
Finland,28.01,28.76,32.39,28.2,25.08,24.82,24.0,22.26,20.75,20.93,20.25,20.17
Guatemala,28.3,26.28,26.53,26.97,29.54,33.64,34.12,30.81,27.65,25.5,23.61,22.43
Ukraine,32.04,29.86,28.55,28.46,29.77,25.58,22.12,22.08,18.53,20.62,20.0,19.46
Mauritania,28.68,27.3,26.02,27.62,27.78,28.58,31.49,31.9,31.35,30.46,29.17,28.0
"Venezuela, Bolivarian Republic of",27.37,26.39,29.61,31.65,31.79,28.97,31.33,28.67,26.39,25.28,23.33,22.49
San Marino,29.18,29.44,30.61,32.88,27.46,21.1,22.14,19.6,18.01,19.93,19.22,19.2
Bangladesh,28.32,26.49,26.43,29.49,32.36,33.73,31.71,27.47,24.92,22.63,21.45,20.53
Lithuania,29.59,30.09,29.84,30.02,27.02,24.22,20.8,22.3,20.8,20.71,21.61,19.92
kos,26.11,26.87,28.06,30.63,31.12,30.98,30.76,23.74,20.47,19.44,16.54,16.43
Greenland,28.33,30.77,37.01,36.84,28.16,29.36,25.44,25.77,24.64,23.16,22.95,21.61
Spain,31.26,27.61,27.6,31.6,30.66,23.13,21.59,19.47,17.8,18.77,18.45,18.11
Cameroon,29.19,27.16,25.15,26.18,28.66,29.72,30.69,31.99,31.62,31.06,30.2,29.22
Kazakhstan,30.04,28.75,30.45,32.05,32.07,28.68,26.53,29.99,28.54,28.44,27.55,25.79
Somalia,27.35,25.93,27.25,26.5,25.84,26.49,28.7,31.12,32.39,32.39,31.38,29.9
Western Sahara,36.07,33.46,33.43,30.73,36.86,33.92,30.05,29.17,27.09,26.23,25.25,24.28
Serbia,32.99,33.59,30.24,27.76,27.4,24.91,21.26,20.91,19.9,19.13,19.4,18.39
Mayotte,24.93,22.05,26.78,30.02,28.18,26.46,28.52,31.52,29.92,29.7,28.29,26.83
Madagascar,26.85,24.38,26.13,28.17,28.37,29.95,31.41,31.36,30.84,29.83,28.79,27.6
Eritrea,28.46,29.3,26.88,26.8,28.08,28.57,33.06,31.99,30.85,29.51,27.41,26.05
Trinidad and Tobago,26.89,26.01,32.85,33.43,34.41,30.56,25.29,23.93,21.75,21.25,20.75,20.22
Nepal,28.97,28.58,28.56,27.94,28.71,32.87,33.99,29.91,27.02,24.25,22.77,21.57
Guam,41.3,32.51,35.4,35.22,28.99,26.02,27.91,27.18,25.59,24.79,22.69,21.31
Mozambique,29.17,27.32,26.88,27.8,27.6,28.7,30.79,32.39,32.61,31.64,30.2,28.66
Niger,26.64,26.52,27.18,27.05,25.54,25.37,27.17,29.27,31.12,32.07,31.75,30.55
Philippines,26.02,25.93,28.68,30.44,30.74,31.58,31.06,29.72,28.48,27.01,25.63,24.36
"Saint Helena, Ascension and Tristan da Cunha",21.03,22.89,29.08,30.16,22.22,17.8,17.94,22.74,20.21,22.14,21.66,19.63
Yemen,28.16,27.72,24.24,23.84,28.43,32.56,32.55,32.51,31.02,29.56,28.03,26.43
Czechia,27.27,27.63,29.67,28.55,30.2,24.3,23.69,25.2,23.92,24.81,24.55,23.7
Netherlands,27.83,27.91,32.15,31.68,26.14,25.18,23.83,21.93,22.18,21.34,20.76,20.91
