Country,1962-1967,1968-1973,1974-1978,1979-1983,1984-1988,1989-1993,1994-1998,1999-2003,2004-2008,2009-2013,2014-2018,2019-2023
Algeria,1265832996.23,1938838359.51,3267341811.37,5183565307.72,-22300104562.44,-96679752185.54,86065079406.66,1244687166219.88,6075271042336.86,13266943638991.16,12728007633035.94,7353683653450.2
Maldives,,,4725738.61,-49009503.37,-94740627.9,100683681.95,787449321.03,1627194378.36,768116267.71,3262870167.58,10576307106.43,10832777577.89
Solomon Islands,,,24237000.0,23104325.85,49954957.8,47794516.41,121084726.75,188286423.58,808508411.74,2660187554.76,4352931482.15,5198436179.37
Egypt,-69814515.45,-190399015.78,-973091587.18,-877352637.8,1374597121.34,18626242365.83,47767770918.11,17864461539.32,166554041073.99,200335714475.5,40845755173.11,-146611997844.22
"Bolivia, Plurinational State of",84.89,123.43,909.67,-125459.45,-301870417.67,-486421969.04,716791878.2,8639940900.84,34053075632.23,89728947996.36,94070885682.84,41879183958.01
Guinea,,,,,,91272126203.33,95877732902.23,79324494519.22,317784878624.1,3049879328974.08,3817675934999.05,12161960827796.0
Togo,3999166666.67,8766646470.88,9305106829.65,21009724398.42,56126088450.78,53417598339.61,13546237853.79,61356723922.23,199828212871.06,323072279380.48,480299390873.22,1003649686291.79
China,,,1475000000.0,7668000000.0,50372971514.78,201746753740.87,984287031738.47,2658475500308.22,10969895182130.86,24208330793844.82,26775702776767.36,27754328344592.46
Zimbabwe,,,32350000000.0,1013953664.65,-2526198.66,-282485610.33,-683051195.28,-255341406.26,-380707718.39,-304571841.59,-1019178430.42,-4384756814735.39
India,909254647.78,5455819130.85,24511252000.66,28212175720.54,13909027004.34,91987895396.08,823993820935.62,2700734448999.96,8478372495557.96,14594649422793.92,21161623887056.9,
Vanuatu,,,3098333333.33,4333565613.74,12185983852.88,21260738797.95,23521910150.69,24666893752.07,33918537459.88,22003247402.47,33108840506.29,80520112433.05
Bhutan,,,,345700000.0,849400000.0,2021480000.0,6480887756.06,15262889903.49,24020162063.13,37630560896.78,63449014812.18,87745911585.11
Uruguay,-5230.5,9703.0,597353.19,-14602287.43,-274983763.16,843999578.18,11390929486.87,15214906354.34,126033274971.46,297930576652.33,601456291276.27,1054600465782.66
Dominican Republic,-21591666.66,-28555738.29,-97045678.26,-721252116.05,-5067046095.25,-12425084940.19,-7394710290.21,-5307486207.62,67343625148.27,92362638063.71,212713543540.9,605984666992.68
Suriname,60730.0,91091.67,216819.21,335652.31,-8595.79,340284.98,52968983.26,314455213.28,1647972338.76,4043379370.08,5615662478.35,29567488306.09
Spain,,,,,,,,-18152566568.95,8211599923.91,-134984772113.82,-113215682208.04,-26883494537.14
Lao People's Democratic Republic,,,,,,25285953844.93,177620522276.4,1727183396144.6,5216903157241.81,5885297905793.1,,
Barbados,29700000.0,12891489.59,-2789330.46,3374801.08,29306980.54,-56719742.96,213739226.38,1217204345.5,2084454720.67,1569524643.79,1762702226.82,2116336501.56
Madagascar,2851705718.2,2939918266.62,2645623056.57,-40390363818.02,-238893828110.87,-303093359917.6,106854458339.18,365730580824.94,1505055276365.08,2401511027503.93,3556443746695.38,5587143685598.36
Senegal,10064500000.0,2459041123.23,-18396823463.85,-149371284213.36,-248473353302.54,-201194177784.98,-45284194354.54,181918536056.85,605744634430.38,696462846019.63,1249883965650.76,1981442594693.18
Chad,1882500000.0,-30269802.77,-1452665918.59,-2047031536.03,11380781157.18,17117051440.95,33859603824.33,35846642344.65,280876828691.91,418745054065.48,-38064709530.21,-214629329108.56
United Arab Emirates,,1524029178.57,6856344227.99,14792273000.92,43964382690.57,60212270030.43,61831147952.99,110086657691.45,129846648811.28,122923178806.36,308167352317.28,727795156707.24
