Country,1971-1975,1976-1980,1981-1985,1986-1990,1991-1994,1995-1998,1999-2002,2003-2006,2007-2010,2011-2014,2015-2018
Denmark,298885.0,347031.0,356936.6,329958.8,319520.0,316791.67,311290.5,333528.25,361349.75,402324.25,419524.33
Iraq,363862.6,677698.0,983241.6,1004396.25,1008163.5,1037482.0,1121890.0,1466019.5,1966640.0,,
Djibouti,1165.4,2194.0,4417.2,6004.6,8177.5,10317.33,16117.75,26856.0,38114.33,53133.5,56949.25
Sao Tome and Principe,1542.0,3425.2,5184.5,6216.0,,,,7365.0,9167.25,14771.0,22518.33
United Arab Emirates,5683.8,19188.2,44768.8,76951.4,124219.0,175259.0,,,,,476709.0
Kenya,378608.4,627026.4,937204.6,1483471.6,1642476.0,1714664.5,1936907.0,2399755.25,2989984.0,4128733.5,4856332.0
Argentina,427810.0,456223.6,621792.2,781157.33,,2683111.0,3826352.0,3894751.25,4044976.0,4370651.0,4565799.67
Latvia,,,204326.0,206798.33,194247.5,201429.25,229769.25,230934.5,135229.75,97330.25,93050.67
Bulgaria,606871.2,565775.4,605772.4,691109.0,614182.5,536171.5,508824.75,487406.0,405669.25,358042.25,344792.33
Kazakhstan,,,1761000.0,1932666.67,1876825.0,1736687.0,1915676.25,1946153.75,1667579.0,1517642.25,1558183.25
Mexico,1620223.75,3096619.4,4784295.2,5883326.0,5986874.75,6862892.5,7849626.25,8955558.0,9639411.0,9646722.5,10008936.0
Greece,467094.0,566321.8,675762.6,711362.4,714913.75,690130.0,622977.25,577185.25,588922.0,567610.5,559433.67
"Micronesia, Federated States of",13656.4,14964.25,,,,,,,13896.0,11428.0,11063.0
Thailand,677791.6,1230079.0,1701029.25,1798500.6,2179740.25,3151433.0,3503445.5,3769963.0,4007759.5,4543306.0,5820633.75
Lao People's Democratic Republic,12211.67,53539.0,84313.6,114041.0,128846.0,175942.0,274514.25,375353.5,416321.5,533684.25,657268.75
Sudan,,,,,,,1066569.0,1259804.25,1493813.25,1750212.0,2070156.0
Lebanon,181392.67,235514.0,248439.75,260906.5,254719.0,295249.75,328925.0,326150.0,328738.75,325624.25,332107.25
"Tanzania, United Republic of",47372.0,63620.2,73054.4,119462.8,177433.25,211994.5,280623.0,494681.0,1337003.5,1857258.67,1950702.67
Colombia,845462.8,1222962.2,1407657.0,1675089.5,1970488.67,2337464.0,3407690.0,4000924.67,4545717.75,4617209.5,4437850.25
Liberia,24064.0,44527.25,43273.0,,,,92284.0,132224.0,170558.0,220078.0,271403.0
Italy,2912199.2,3463865.0,3438583.8,3267047.4,2872223.75,2715978.25,3532662.25,3083411.0,2895346.75,2954077.25,3025557.67
Dominican Republic,143604.8,276797.0,392191.5,438922.0,404174.0,493526.0,637286.33,759869.5,881118.0,871930.5,872617.75
"Venezuela, Bolivarian Republic of",426386.0,749588.0,927132.8,1075084.6,1193641.33,1328503.5,1574206.5,1908824.5,2102778.75,2315569.5,2327644.33
Bangladesh,2248771.25,2394482.8,2873404.25,3318359.0,,9031080.0,10373850.5,10264923.0,10346009.75,11940704.67,14735068.25
Saint Vincent and the Grenadines,3982.0,5097.67,6282.4,7202.75,10087.5,,8047.0,8643.67,11502.25,,9960.5
Qatar,5401.6,11281.0,17987.6,24154.6,32295.0,38949.0,46285.75,54545.0,65051.25,78696.5,100379.0
Belarus,798198.8,735515.2,606640.0,585200.0,852475.0,935775.0,982813.5,938770.0,740097.0,582472.5,560932.0
Turks and Caicos Islands,421.75,684.33,699.0,,943.0,1028.0,1134.5,1404.67,2095.0,1811.0,2164.5
Tuvalu,,,584.0,589.0,,757.0,,,,1201.0,1148.67
Macao,7944.6,9875.5,,15990.0,18875.0,,34892.25,43495.75,39793.5,33199.0,27180.75
