Country,2000-2001,2002-2003,2004-2005,2006-2007,2008-2009,2010-2011,2012-2013,2014-2015,2016-2017,2018-2019,2020-2020,2021-2021
Slovakia,22.5,35.0,125.5,238.0,279.5,307.5,313.5,218.5,216.5,251.5,261.0,327.0
Lebanon,237.82,204.83,173.13,187.68,216.12,254.78,218.95,197.17,215.52,251.54,158.36,106.62
Tonga,7.21,8.23,10.89,12.53,13.91,14.53,14.1,12.07,10.82,12.4,11.46,11.84
Uganda,7.0,6.7,9.86,18.39,20.09,18.84,21.61,18.17,13.94,12.27,12.54,13.58
South Sudan,,,,,,,,,5.18,11.3,18.91,8.96
Sao Tome and Principe,21.19,21.98,25.91,21.95,18.63,16.06,16.5,15.7,16.19,17.59,18.83,21.69
Japan,416.0,417.0,466.5,443.0,526.0,632.0,616.0,508.0,532.5,566.5,530.0,523.0
Sierra Leone,14.57,16.17,16.99,20.78,25.32,24.72,42.68,44.54,30.1,25.37,24.09,22.19
Gabon,63.59,77.65,95.25,118.63,142.39,62.95,69.26,57.38,47.95,48.46,45.44,50.92
Philippines,13.5,14.0,20.0,33.5,44.0,54.0,67.5,58.0,61.0,66.5,74.0,91.0
Croatia,53.5,78.5,106.0,119.0,173.0,146.5,98.5,95.0,95.5,118.0,114.0,130.0
Madagascar,5.06,5.98,4.91,5.87,7.73,7.17,6.72,6.12,5.96,5.89,5.33,5.77
Czechia,38.16,58.1,87.24,130.52,225.44,227.73,219.99,208.07,213.59,251.41,244.31,317.97
Vanuatu,4.85,4.81,5.8,6.3,7.15,8.95,9.16,8.98,8.99,8.49,10.09,9.76
United States,694.54,783.88,868.05,948.52,971.57,978.53,1028.48,1073.66,1124.52,1184.94,1167.73,1285.33
Algeria,15.31,15.6,26.37,38.42,55.85,73.41,89.2,89.45,82.72,83.91,76.93,78.82
