Country,1970-1974,1975-1979,1980-1984,1985-1989,1990-1994,1995-1999,2000-2004,2005-2009,2010-2014,2015-2018,2019-2022
Bulgaria,,,,20663965.55,52946120.82,168695784.42,195981273.1,443241092.22,256760652.56,265359862.73,294548525.75
Suriname,,,,,,,,,,37229957.62,70917861.57
Argentina,62516200.0,130290800.0,267120600.0,550340800.0,1051217400.0,1389378800.3,3192191027.16,2822247775.04,2248127127.06,2509965822.08,2561476171.85
Guyana,341000.0,2304113.34,7337401.78,10482981.76,60780743.7,56504499.74,33954336.88,20275557.54,20388327.54,34023163.78,45975924.68
Georgia,,,,,4819225.75,37559635.38,20759315.18,39924396.32,58997464.52,141753941.02,270310524.15
Dominican Republic,5739800.0,9978200.0,20347637.76,59605272.36,105117576.32,119046387.92,146767237.36,257750419.94,379892104.5,348925932.12,422281805.98
Mongolia,,,,,1629333.33,2205265.92,6472760.52,19588759.54,37013753.46,53592930.9,131706963.75
Sierra Leone,689337.4,1991107.08,3709679.78,3268017.84,7364117.74,8108526.66,8598897.84,6509946.7,10905579.8,22092911.65,34823253.95
Montenegro,,,,,,,,56331645.28,49592909.16,79326040.53,101356083.02
China,,,6319432.6,151716901.86,574861912.84,1295863691.38,3583731992.9,2310392538.22,3304382378.74,3664560240.42,3372683130.1
Pakistan,52986800.0,75869200.0,117029407.44,276619248.3,716045809.3,955579990.08,1348736467.96,1136652731.56,1382817710.88,1582126386.15,2491405314.65
Iraq,,,,,,,,,,90750038.18,230835358.88
Belize,,157800.0,1831014.52,4205957.34,6879532.96,11508621.12,19234244.92,28284610.38,25883267.98,35501546.33,46412802.62
Cameroon,3023434.64,13662587.08,34972766.24,91046938.58,175395534.64,213592889.0,114778907.96,76220712.78,50737730.9,65928988.68,214764188.7
Cambodia,,,,,352666.67,1574873.48,5983300.36,24541871.36,57915959.94,77021473.47,109200377.28
"Moldova, Republic of",,,,,1932500.0,25750969.4,43969378.26,35844956.84,38512899.08,43766494.82,89050533.02
"Venezuela, Bolivarian Republic of",43691561.28,63796600.0,50676800.0,45250200.0,189781200.0,495738800.0,649375168.1,740336549.16,546631956.28,479740263.35,434051794.25
Jordan,130600.0,1240333.86,14848538.62,89913137.96,151020361.72,190071405.52,241965201.4,265339034.28,455860964.4,454355564.12,482495594.6
Paraguay,5364000.0,12048600.0,33492235.28,92018955.94,119230399.94,113797447.58,146241236.0,184848328.46,182558246.62,197984453.78,297599587.27
Ukraine,,,,,43008238.35,94994477.3,299252673.86,423286165.38,1580558687.04,1888403873.75,1024928781.08
Fiji,307500.0,3042844.32,10003249.22,25241461.26,42891701.82,24245535.44,13790953.8,10527546.16,10521347.82,11128908.28,24671773.6
kos,,,,,,,,230280943.7,26564000.0,21478857.85,30929686.45
