Country,2007-2009,2010-2012,2013-2015,2016-2018,2019-2020,2021-2022
Burkina Faso,18492514.0,10179517.0,11269813.67,6241504.33,19470251.5,3519603.0
Kuwait,,129693280.0,35722668.67,80189389.0,28547579.5,55626266.5
Andorra,20587624.33,19416678.0,19203662.67,26609723.67,36840746.5,39731111.0
Barbados,,,,,27538403.5,19013519.5
"Congo, The Democratic Republic of the",,,63192019.0,13686934.0,24776946.0,11128021.5
Ireland,63601292271.0,25770494711.67,27163110838.0,36589479931.67,41235191970.0,64922984374.5
Maldives,,,,414.0,,24148.0
Antigua and Barbuda,,,0.0,4927.33,115252.0,0.0
Libya,,,,,1124532.0,
"Palestine, State of",5047771.67,4350756.0,2446226.33,4958832.0,9315131.0,14531924.0
Uruguay,71044844.33,150259060.0,215548530.33,134389886.0,114852881.5,159457657.5
Uganda,4549550.0,112511922.0,10152295.67,12059710.0,13776524.0,17816472.0
Czechia,17934490434.67,24228612970.33,25439486355.67,30053666297.67,38630093132.5,43316845134.0
Madagascar,7104311.67,19882369.67,2851222.0,3995029.0,2979155.0,4569534.0
Romania,2468521981.67,4726807198.67,4195402443.0,5816689152.33,6989541344.0,8191910821.0
Malawi,2941347.5,8753351.33,7593723.33,1739924.33,2663107.0,3523140.0
Gabon,,78911139.0,63290294.33,81642663.0,61742830.0,40017534.0
Germany,170398788961.33,194870256886.33,208101715034.67,203495395426.33,195250068773.5,217631022064.0
Greenland,829204.33,6135097.67,4651021.67,1449102.33,,
Eswatini,2209379.5,1458082.33,1660232.0,5765640.67,3651494.5,4198951.0
Brunei Darussalam,45458707.0,96951337.33,65954158.0,78298225.0,31652347.0,29654896.0
Austria,16188845919.67,17374678985.67,20175230614.33,17009543415.33,15972779760.0,22000841497.5
"Iran, Islamic Republic of",,659194102.0,272732543.33,227074653.33,138830491.5,96091030.0
France,90804349660.33,110392389316.0,116300921321.0,111699583894.0,103827349919.5,96641001084.5
El Salvador,188903213.33,233235504.0,220887292.33,250999911.0,229183658.5,381430808.5
Ecuador,66580250.0,87087771.33,87672816.0,91024619.33,60483686.0,101075200.5
Aruba,1082577.0,1876531.67,1734762.0,1941195.0,1721908.0,1453304.0
Australia,4054735340.0,5206581787.33,5295393918.0,5172002862.33,5962061558.5,7034335808.0
Namibia,51419355.33,68987816.67,64188125.0,9773715.33,3136119.0,702122.0
Argentina,1608098981.67,1755680272.0,1592058935.0,1155986145.33,554180822.0,565052713.0
