Country,1970-1974,1975-1979,1980-1984,1985-1989,1990-1994,1995-1999,2000-2003,2004-2007,2008-2011,2012-2015,2016-2019,2020-2023
Slovenia,,,,,10840228305.24,11573534887.7,16012543848.88,23586909865.44,27494835336.66,31005205141.73,39911643181.29,45495446544.45
"Iran, Islamic Republic of",97637302273.68,88460522268.5,28850895527.5,35196325636.53,64042619738.52,62630784975.63,66192685633.54,76514615927.47,78409924134.71,68008727179.12,92534296599.42,75943716908.85
Burkina Faso,195267267.31,261724795.14,323080145.42,333282385.54,393957065.96,492059794.76,562424112.72,803842790.59,1668786590.17,2843867246.52,3635922557.9,4657180401.86
Kyrgyzstan,,,,,,,,,2727560653.75,2464929641.08,2425830532.09,2178172217.87
Ireland,7438729619.0,10777384385.61,15520666716.66,23777799894.0,37742114267.93,78360825993.46,145956416601.05,179175476916.57,205547641371.86,263131291605.5,432886430185.12,659099745764.83
nld_curacao,,,,,,,,,,2095083798.88,,
Ghana,,,,,,,,4949771168.89,8579311148.42,15039030683.49,21694096309.06,22145925612.65
Jordan,,,,,,,,,,14101408450.7,,
Chile,3606626942.72,6549282967.04,9123740605.93,12739610489.75,21416502877.0,34833279924.95,47106598465.03,62993167181.76,67286574598.8,71339227877.86,71934908259.49,70804921687.1
Mali,342910475.19,466320420.6,570350738.53,628250639.34,841261389.63,1279933058.87,2371791018.97,2714398654.56,2513769485.14,2891949400.25,3368813350.25,3732993413.3
Norway,30833638524.34,41638598739.28,51424606799.63,65717813371.91,89679173297.51,120776000826.7,139675002583.45,142552020254.21,140111904515.86,143413206572.28,151733967138.58,161002996796.53
Türkiye,,,,28319071183.37,35851799439.8,64076162184.95,91052662249.11,126156248137.94,146047188223.0,197996683164.17,241739344309.78,284887936564.71
Morocco,4578363839.91,4775122260.94,6088218506.37,7919560890.71,10853232740.07,12055031610.17,17078751693.39,22845631186.98,25786229344.29,30779263339.45,39520458962.42,43708133178.22
"Palestine, State of",,,,,642283800.0,963924500.0,970557800.0,1089738875.0,1672740400.0,2177250000.0,2483275000.0,2762100000.0
Montenegro,,,,,,,,1337740180.88,1494364237.96,1649549933.1,1925628156.82,2037092012.52
"Korea, Republic of",4253688815.4,12324301860.6,20795762863.6,39916212219.35,62616811935.07,129663270561.76,210453533636.47,342624093407.99,477038823469.6,617020918208.32,670751247289.34,752621197618.82
Brazil,35622408859.6,50890358478.08,82673243105.73,96081561314.14,91950362236.39,88844441435.97,127321287200.17,184871015728.71,202091336444.27,222098755969.98,246474928193.29,259709032116.06
Guatemala,3768528982.74,5093401015.7,4800066672.16,4024760295.14,5225131647.45,7292963491.74,8092857689.07,8940209185.42,9881045007.19,11512679040.3,12747098053.55,13181075543.86
