Country,1977-1982,1983-1988,1989-1993,1994-1998,1999-2003,2004-2008,2009-2013,2014-2018,2019-2023
Kyrgyzstan,,,-123608000.0,-11979965.13,-13797357.49,-19645300.33,8299823.97,257617111.37,1342212304.16
Fiji,-7201769.85,-5625349.2,-11387787.65,-32464786.67,-23578904.18,-133534695.28,102771671.79,-157508052.22,258141390.56
Iraq,,,,,,-2968211720.0,-6704550464.83,-12032262355.57,-1615707500.0
Bulgaria,23000000.0,25500000.0,142220000.0,13064550.17,-205211219.08,-1822759314.49,889374113.29,1066874000.0,2172370000.0
South Africa,148120258.71,55095113.01,-793508093.77,-1376115182.28,680054247.21,2608679892.1,-2608671379.06,-951959260.55,1319438109.61
French Polynesia,,,,,-27774994.66,83705366.53,3127540.97,-4930018.08,
Papua New Guinea,5521502.45,18143543.82,-21383438.61,-16113000.2,-19745482.1,-507145599.85,-192179376.72,381082515.68,335432010.31
Niger,-25396221.71,-11842778.24,39066956.59,-2344423.43,111634.12,331821189.88,57577864.14,-8648619.69,-4644250.83
Norway,414846636.34,-850258385.97,-2048143819.81,-3938496279.96,-4328851072.93,-9766167264.25,-3013871525.07,-2804180662.54,-6806338940.97
New Zealand,,,,,-1081328038.95,-268664433.6,367365088.61,3229761605.17,2850441086.83
Senegal,-12800028.69,-2860768.78,-345914.86,-1454223.26,10627299.09,10509420.52,5912102.52,6835451.3,10494785.14
Romania,-32000000.0,17600000.0,104000000.0,433400000.0,99600000.0,122076744.7,650371956.14,587184109.85,1434515332.16
Malawi,64184059.94,44688624.65,35739883.47,-97578718.09,-19279456.85,8165082.4,40784949.55,91575769.04,337047971.72
Ireland,,,,,,-1120979517.2,-4039289024.95,569391911.73,-223684062.73
Seychelles,1055218.74,2243634.77,-11375956.57,-13747440.66,-2461239.06,22064842.96,48929487.39,21832188.67,-1271417.64
Cayman Islands,,,,,,,,468195064.63,-210653197.6
Bahrain,218600619.71,96365248.17,-207287237.32,207713853.62,-37210822.41,33600701.2,32804241.28,-61334636.62,-1517021276.6
Congo,55615875.82,41630069.04,48279262.7,-3542690.27,-103631271.05,629721676.01,-285980999.74,1109872980.77,-120777148.97
Belize,,-3350000.0,-5727000.0,20118700.0,-4520735.59,-13589085.94,3070628.98,11859666.41,30344276.6
Italy,17727231.89,-875776214.32,-9836523772.89,-16235049085.43,-4429519401.35,-3969352593.89,-10839259127.36,5818344885.91,6843573798.0
"Tanzania, United Republic of",30040298.06,-3375903.82,60160857.76,20932750.74,-374338020.8,-130528869.02,-284990831.72,66541324.2,-323634250.18
