Country,1991-1993,1994-1996,1997-1999,2000-2002,2003-2005,2006-2008,2009-2011,2012-2014,2015-2017,2018-2019,2020-2021,2022-2023
Sao Tome and Principe,19.41,18.56,17.53,14.92,13.88,13.81,14.32,14.89,14.7,14.31,13.16,14.08
Mongolia,35.2,35.33,34.18,33.44,31.23,28.4,24.68,23.49,18.75,20.99,19.57,22.95
Slovenia,33.05,33.12,33.03,26.97,27.61,31.83,29.57,23.68,27.91,30.6,25.5,29.47
Lesotho,46.08,44.15,42.4,39.45,36.0,32.57,28.81,25.76,24.42,23.67,21.93,22.97
Belarus,38.01,31.29,32.44,34.45,36.42,38.41,40.02,40.9,42.52,40.96,38.52,36.76
Ghana,55.43,51.45,47.76,45.1,44.57,43.0,40.17,39.44,36.51,37.69,36.58,36.43
Croatia,25.82,27.52,25.99,21.64,21.35,21.86,19.83,14.14,19.95,21.16,19.58,20.83
Cuba,25.56,23.65,24.27,26.25,28.72,30.52,32.86,30.8,30.63,29.96,27.5,30.29
"Bolivia, Plurinational State of",43.13,43.5,44.53,40.85,40.72,42.1,42.16,37.16,33.67,39.91,35.52,36.62
Lebanon,16.28,15.56,14.96,14.77,14.93,15.04,16.75,18.6,20.61,22.04,18.79,19.9
Sudan,16.45,18.8,19.07,17.86,16.85,15.84,12.84,10.98,10.84,10.31,9.27,9.74
Belize,24.27,22.2,20.15,22.65,21.95,23.67,23.96,23.9,24.82,25.92,25.74,28.11
Lithuania,40.08,29.4,28.69,22.12,17.64,20.89,18.15,21.9,27.3,31.5,28.78,31.33
Somalia,6.69,6.95,7.51,7.86,7.97,8.06,8.06,7.86,7.76,7.55,7.14,7.42
Cameroon,61.41,61.54,61.12,60.2,60.82,60.34,49.6,43.4,41.3,40.75,39.86,39.97
Bulgaria,37.43,32.11,23.78,19.49,19.52,22.16,20.65,18.18,17.34,17.73,14.44,16.9
Indonesia,37.86,36.44,33.43,32.34,28.54,29.72,30.33,31.12,31.3,33.28,33.18,33.12
Uzbekistan,28.35,23.09,19.35,20.79,23.6,25.4,24.62,24.14,22.82,21.59,19.81,20.23
Puerto Rico,14.82,18.25,20.16,20.97,22.05,18.26,14.62,14.17,13.76,12.11,11.29,11.91
Latvia,32.36,25.81,28.54,24.67,23.72,30.9,24.32,26.96,31.48,30.11,26.17,29.14
Egypt,12.71,11.17,11.78,11.2,11.55,10.43,9.42,9.5,12.43,5.07,4.49,5.42
